id,mass,sources
EVODEX.1-M45,-71.03715000000001,"EVODEX.1-P4572,EVODEX.1-P4620,EVODEX.1-P4621,EVODEX.1-P4627,EVODEX.1-P4628,EVODEX.1-P4652,EVODEX.1-P4653,EVODEX.1-P4719,EVODEX.1-P4723,EVODEX.1-P4782,EVODEX.1-P4874,EVODEX.1-P4914,EVODEX.1-P4938,EVODEX.1-P4939,EVODEX.1-P4949,EVODEX.1-P6045,EVODEX.1-P6047,EVODEX.1-P6052,EVODEX.1-P6056,EVODEX.1-P6059"
EVODEX.1-M246,-43.04225,"EVODEX.1-P5728,EVODEX.1-P5729,EVODEX.1-P5731,EVODEX.1-P5734,EVODEX.1-P5739"
EVODEX.1-M248,-56.06264,"EVODEX.1-P3858,EVODEX.1-P3900,EVODEX.1-P3920,EVODEX.1-P4083,EVODEX.1-P4107"
EVODEX.1-M114,-98.0732,"EVODEX.1-P3890,EVODEX.1-P3891,EVODEX.1-P3895,EVODEX.1-P3911,EVODEX.1-P3917,EVODEX.1-P4151,EVODEX.1-P5446,EVODEX.1-P5581,EVODEX.1-P5650,EVODEX.1-P5652"
EVODEX.1-M115,-132.04224,"EVODEX.1-P4381,EVODEX.1-P4473,EVODEX.1-P4477,EVODEX.1-P4478,EVODEX.1-P4509,EVODEX.1-P4511,EVODEX.1-P4512,EVODEX.1-P4516,EVODEX.1-P4529,EVODEX.1-P6426"
EVODEX.1-M249,57.05791000000001,"EVODEX.1-P2543,EVODEX.1-P2544,EVODEX.1-P2546,EVODEX.1-P2548,EVODEX.1-P2574"
EVODEX.1-M117,74.03678000000001,"EVODEX.1-P3962,EVODEX.1-P3963,EVODEX.1-P3970,EVODEX.1-P4120,EVODEX.1-P4125,EVODEX.1-P5281,EVODEX.1-P5283,EVODEX.1-P5287,EVODEX.1-P5291,EVODEX.1-P5292"
EVODEX.1-M557,176.03204,"EVODEX.1-P2309,EVODEX.1-P2311,EVODEX.1-P2372"
EVODEX.1-M251,132.04224,"EVODEX.1-P2503,EVODEX.1-P2504,EVODEX.1-P2505,EVODEX.1-P2508,EVODEX.1-P2512"
EVODEX.1-M252,99.06847,"EVODEX.1-P7148,EVODEX.1-P7171,EVODEX.1-P7174,EVODEX.1-P7452,EVODEX.1-P7501"
EVODEX.1-M254,-116.01092,"EVODEX.1-P6370,EVODEX.1-P6372,EVODEX.1-P6377,EVODEX.1-P6380,EVODEX.1-P6384"
EVODEX.1-M188,116.01092,"EVODEX.1-P6368,EVODEX.1-P6375,EVODEX.1-P6382,EVODEX.1-P6383,EVODEX.1-P6385,EVODEX.1-P6487"
EVODEX.1-M256,198.04640000000003,"EVODEX.1-P5443,EVODEX.1-P5445,EVODEX.1-P5450,EVODEX.1-P5471,EVODEX.1-P5489"
EVODEX.1-M257,72.02112,"EVODEX.1-P1123,EVODEX.1-P1126,EVODEX.1-P1134,EVODEX.1-P1138,EVODEX.1-P2122"
EVODEX.1-M258,97.05281000000001,"EVODEX.1-P4701,EVODEX.1-P4705,EVODEX.1-P4706,EVODEX.1-P7282,EVODEX.1-P7287"
EVODEX.1-M68,101.04771000000001,"EVODEX.1-P2606,EVODEX.1-P2623,EVODEX.1-P2628,EVODEX.1-P2631,EVODEX.1-P2639,EVODEX.1-P2641,EVODEX.1-P2645,EVODEX.1-P2653,EVODEX.1-P2654,EVODEX.1-P2656,EVODEX.1-P7137,EVODEX.1-P7325,EVODEX.1-P7353,EVODEX.1-P7381,EVODEX.1-P7392"
EVODEX.1-M118,203.07938999999996,"EVODEX.1-P2241,EVODEX.1-P2274,EVODEX.1-P2278,EVODEX.1-P2363,EVODEX.1-P2364,EVODEX.1-P2381,EVODEX.1-P2382,EVODEX.1-P2438,EVODEX.1-P2441,EVODEX.1-P2444"
EVODEX.1-M119,113.08413,"EVODEX.1-P5479,EVODEX.1-P5534,EVODEX.1-P7191,EVODEX.1-P7206,EVODEX.1-P7237,EVODEX.1-P7289,EVODEX.1-P7344,EVODEX.1-P7366,EVODEX.1-P7450,EVODEX.1-P7506"
EVODEX.1-M120,-56.02622,"EVODEX.1-P1497,EVODEX.1-P3884,EVODEX.1-P4137,EVODEX.1-P4139,EVODEX.1-P4141,EVODEX.1-P5501,EVODEX.1-P5502,EVODEX.1-P5535,EVODEX.1-P5547,EVODEX.1-P5552"
EVODEX.1-M175,-88.01602,"EVODEX.1-P6244,EVODEX.1-P6357,EVODEX.1-P6363"
EVODEX.1-M47,17.02659,"EVODEX.1-P6492,EVODEX.1-P6497,EVODEX.1-P6499,EVODEX.1-P6502,EVODEX.1-P6505"
EVODEX.1-M69,1.0316900000000002,"EVODEX.1-P1017,EVODEX.1-P1040,EVODEX.1-P1063,EVODEX.1-P2816,EVODEX.1-P2900,EVODEX.1-P2908,EVODEX.1-P2913,EVODEX.1-P2985,EVODEX.1-P3078,EVODEX.1-P3116,EVODEX.1-P3200,EVODEX.1-P3218,EVODEX.1-P3226,EVODEX.1-P911,EVODEX.1-P920"
EVODEX.1-M263,156.10126,"EVODEX.1-P4695,EVODEX.1-P7176,EVODEX.1-P7181,EVODEX.1-P7426,EVODEX.1-P7429"
EVODEX.1-M266,128.05864,"EVODEX.1-P7184,EVODEX.1-P7213,EVODEX.1-P7218,EVODEX.1-P7222,EVODEX.1-P7470"
EVODEX.1-M121,-114.04298000000001,"EVODEX.1-P4582,EVODEX.1-P4614,EVODEX.1-P4674,EVODEX.1-P4738,EVODEX.1-P4810,EVODEX.1-P4850,EVODEX.1-P4942,EVODEX.1-P5118,EVODEX.1-P5419,EVODEX.1-P5549"
EVODEX.1-M122,176.04734,"EVODEX.1-P1419,EVODEX.1-P1420,EVODEX.1-P1422,EVODEX.1-P1423,EVODEX.1-P1456,EVODEX.1-P1522,EVODEX.1-P1619,EVODEX.1-P1622,EVODEX.1-P1623,EVODEX.1-P2102"
EVODEX.1-M267,-15.01093,"EVODEX.1-P5436,EVODEX.1-P5620,EVODEX.1-P5624,EVODEX.1-P5630,EVODEX.1-P6897"
EVODEX.1-M123,-79.9568,"EVODEX.1-P3728,EVODEX.1-P3741,EVODEX.1-P3744,EVODEX.1-P3772,EVODEX.1-P3773,EVODEX.1-P4271,EVODEX.1-P4274,EVODEX.1-P4275,EVODEX.1-P4282,EVODEX.1-P4285"
EVODEX.1-M268,-158.03678,"EVODEX.1-P4126,EVODEX.1-P4382,EVODEX.1-P4387,EVODEX.1-P4451,EVODEX.1-P4458"
EVODEX.1-M269,15.023489999999999,"EVODEX.1-P1284,EVODEX.1-P1319,EVODEX.1-P1320,EVODEX.1-P1321,EVODEX.1-P1322"
EVODEX.1-M270,-15.023489999999999,"EVODEX.1-P1224,EVODEX.1-P1274,EVODEX.1-P1315,EVODEX.1-P1316,EVODEX.1-P1317"
EVODEX.1-M272,-42.04698,"EVODEX.1-P3893,EVODEX.1-P3946,EVODEX.1-P4052,EVODEX.1-P4131,EVODEX.1-P4503"
EVODEX.1-M125,147.06847,"EVODEX.1-P4696,EVODEX.1-P5775,EVODEX.1-P7145,EVODEX.1-P7188,EVODEX.1-P7257,EVODEX.1-P7261,EVODEX.1-P7268,EVODEX.1-P7407,EVODEX.1-P7454,EVODEX.1-P7465"
EVODEX.1-M275,131.04057,"EVODEX.1-P7152,EVODEX.1-P7208,EVODEX.1-P7317,EVODEX.1-P7360,EVODEX.1-P7372"
EVODEX.1-M177,-147.06847,"EVODEX.1-P4664,EVODEX.1-P4680,EVODEX.1-P4736,EVODEX.1-P4806,EVODEX.1-P4888,EVODEX.1-P4901,EVODEX.1-P4928,EVODEX.1-P5537,EVODEX.1-P5823"
EVODEX.1-M276,186.07940000000002,"EVODEX.1-P7302,EVODEX.1-P7304,EVODEX.1-P7305,EVODEX.1-P7307,EVODEX.1-P7466"
EVODEX.1-M127,-163.06337,"EVODEX.1-P4580,EVODEX.1-P4589,EVODEX.1-P4590,EVODEX.1-P4640,EVODEX.1-P4666,EVODEX.1-P4667,EVODEX.1-P4803,EVODEX.1-P4912,EVODEX.1-P4955,EVODEX.1-P5543"
EVODEX.1-M128,-186.07940000000002,"EVODEX.1-P4063,EVODEX.1-P4576,EVODEX.1-P4622,EVODEX.1-P4636,EVODEX.1-P4638,EVODEX.1-P4644,EVODEX.1-P4792,EVODEX.1-P4900,EVODEX.1-P5640,EVODEX.1-P5824"
EVODEX.1-M129,162.03168,"EVODEX.1-P1416,EVODEX.1-P1519,EVODEX.1-P1520,EVODEX.1-P1524,EVODEX.1-P1526,EVODEX.1-P1683,EVODEX.1-P1727,EVODEX.1-P1839,EVODEX.1-P2103,EVODEX.1-P4048"
EVODEX.1-M130,146.03678,"EVODEX.1-P1411,EVODEX.1-P1412,EVODEX.1-P1421,EVODEX.1-P1424,EVODEX.1-P1425,EVODEX.1-P1478,EVODEX.1-P1553,EVODEX.1-P1681,EVODEX.1-P1836,EVODEX.1-P4114"
EVODEX.1-M280,232.05186000000003,"EVODEX.1-P7084,EVODEX.1-P7093,EVODEX.1-P7103,EVODEX.1-P7106,EVODEX.1-P7107"
EVODEX.1-M281,103.00925000000001,"EVODEX.1-P7067,EVODEX.1-P7070,EVODEX.1-P7413,EVODEX.1-P7425,EVODEX.1-P7459"
EVODEX.1-M282,157.05281,"EVODEX.1-P4986,EVODEX.1-P5063,EVODEX.1-P5090,EVODEX.1-P5091,EVODEX.1-P5128"
EVODEX.1-M283,104.02622,"EVODEX.1-P1531,EVODEX.1-P1532,EVODEX.1-P4989,EVODEX.1-P5777,EVODEX.1-P5778"
EVODEX.1-M178,44.02622,"EVODEX.1-P1376,EVODEX.1-P1380,EVODEX.1-P1384,EVODEX.1-P1385,EVODEX.1-P1387,EVODEX.1-P1396,EVODEX.1-P1398,EVODEX.1-P6171,EVODEX.1-P6172"
EVODEX.1-M284,118.04188,"EVODEX.1-P5453,EVODEX.1-P5455,EVODEX.1-P5459,EVODEX.1-P5473,EVODEX.1-P5476"
EVODEX.1-M132,-345.0475599999999,"EVODEX.1-P3611,EVODEX.1-P3638,EVODEX.1-P3666,EVODEX.1-P3667,EVODEX.1-P3668"
EVODEX.1-M72,-115.02695000000001,"EVODEX.1-P4600,EVODEX.1-P4635,EVODEX.1-P4682,EVODEX.1-P4908,EVODEX.1-P4979,EVODEX.1-P4980,EVODEX.1-P4981,EVODEX.1-P4982,EVODEX.1-P5146,EVODEX.1-P5295,EVODEX.1-P5510,EVODEX.1-P5511,EVODEX.1-P5548,EVODEX.1-P5613,EVODEX.1-P5614"
EVODEX.1-M73,-129.04261,"EVODEX.1-P2128,EVODEX.1-P4687,EVODEX.1-P4688,EVODEX.1-P4694,EVODEX.1-P4924,EVODEX.1-P4925,EVODEX.1-P4962,EVODEX.1-P5566,EVODEX.1-P5703,EVODEX.1-P5819,EVODEX.1-P6528,EVODEX.1-P6529,EVODEX.1-P6532,EVODEX.1-P6960,EVODEX.1-P7015"
EVODEX.1-M133,129.04261,"EVODEX.1-P2125,EVODEX.1-P2134,EVODEX.1-P2135,EVODEX.1-P2137,EVODEX.1-P6965,EVODEX.1-P6968,EVODEX.1-P6982,EVODEX.1-P6999,EVODEX.1-P7055,EVODEX.1-P7134"
EVODEX.1-M74,71.03715000000001,"EVODEX.1-P4704,EVODEX.1-P4717,EVODEX.1-P4833,EVODEX.1-P6941,EVODEX.1-P6955,EVODEX.1-P7136,EVODEX.1-P7155,EVODEX.1-P7156,EVODEX.1-P7157,EVODEX.1-P7201,EVODEX.1-P7235,EVODEX.1-P7240,EVODEX.1-P7358,EVODEX.1-P7363,EVODEX.1-P7406"
EVODEX.1-M134,57.02149000000001,"EVODEX.1-P2141,EVODEX.1-P4834,EVODEX.1-P5398,EVODEX.1-P5399,EVODEX.1-P7121,EVODEX.1-P7125,EVODEX.1-P7373,EVODEX.1-P7376,EVODEX.1-P7461,EVODEX.1-P7532"
EVODEX.1-M288,-104.02622,"EVODEX.1-P4872,EVODEX.1-P4937,EVODEX.1-P5636,EVODEX.1-P5637,EVODEX.1-P5641"
EVODEX.1-M289,-118.04188,"EVODEX.1-P5452,EVODEX.1-P5477,EVODEX.1-P5483,EVODEX.1-P5485,EVODEX.1-P5503"
EVODEX.1-M571,-147.06847,EVODEX.1-P4605
EVODEX.1-M290,-157.05281,"EVODEX.1-P4681,EVODEX.1-P4995,EVODEX.1-P5002,EVODEX.1-P5190,EVODEX.1-P5228"
EVODEX.1-M291,-146.03678,"EVODEX.1-P1475,EVODEX.1-P1476,EVODEX.1-P1477,EVODEX.1-P1479,EVODEX.1-P2093"
EVODEX.1-M135,-114.03168000000001,"EVODEX.1-P5683,EVODEX.1-P5818,EVODEX.1-P5820,EVODEX.1-P5821,EVODEX.1-P5822"
EVODEX.1-M48,-176.04734,"EVODEX.1-P1474,EVODEX.1-P3947,EVODEX.1-P3948,EVODEX.1-P4108,EVODEX.1-P4110,EVODEX.1-P4112,EVODEX.1-P4116,EVODEX.1-P4119,EVODEX.1-P4121,EVODEX.1-P4123"
EVODEX.1-M292,206.05790000000002,"EVODEX.1-P2091,EVODEX.1-P2096,EVODEX.1-P2098,EVODEX.1-P4115,EVODEX.1-P4124"
EVODEX.1-M293,-111.03205000000001,"EVODEX.1-P4966,EVODEX.1-P4967,EVODEX.1-P4970,EVODEX.1-P4974,EVODEX.1-P4983"
EVODEX.1-M75,60.02112,"EVODEX.1-P1367,EVODEX.1-P1370,EVODEX.1-P1372,EVODEX.1-P1389,EVODEX.1-P1390,EVODEX.1-P2173,EVODEX.1-P2176,EVODEX.1-P2192,EVODEX.1-P2199,EVODEX.1-P2202"
EVODEX.1-M136,169.99801,"EVODEX.1-P6239,EVODEX.1-P6248,EVODEX.1-P6249,EVODEX.1-P6259,EVODEX.1-P6260"
EVODEX.1-M296,-96.02112,"EVODEX.1-P6023,EVODEX.1-P6026,EVODEX.1-P6041,EVODEX.1-P6064,EVODEX.1-P6067"
EVODEX.1-M298,-113.04771000000001,"EVODEX.1-P4858,EVODEX.1-P4876,EVODEX.1-P4951,EVODEX.1-P4954,EVODEX.1-P4956"
EVODEX.1-M301,-161.04771,"EVODEX.1-P4841,EVODEX.1-P4859,EVODEX.1-P4860,EVODEX.1-P4897,EVODEX.1-P4917"
EVODEX.1-M572,-113.08413,EVODEX.1-P5513
EVODEX.1-M573,-99.06847,EVODEX.1-P4051
EVODEX.1-M304,-13.031690000000001,"EVODEX.1-P4921,EVODEX.1-P5570,EVODEX.1-P5647,EVODEX.1-P5649,EVODEX.1-P5661"
EVODEX.1-M305,-116.01092,"EVODEX.1-P6509,EVODEX.1-P6511,EVODEX.1-P6513,EVODEX.1-P6514,EVODEX.1-P929"
EVODEX.1-M76,-0.9839699999999996,"EVODEX.1-P5203,EVODEX.1-P5266,EVODEX.1-P5643,EVODEX.1-P5667,EVODEX.1-P5680"
EVODEX.1-M83,-113.08413,"EVODEX.1-P4571,EVODEX.1-P4573,EVODEX.1-P4575,EVODEX.1-P4585,EVODEX.1-P4592,EVODEX.1-P4593,EVODEX.1-P4603,EVODEX.1-P4642,EVODEX.1-P4684,EVODEX.1-P4811,EVODEX.1-P4889,EVODEX.1-P4969,EVODEX.1-P5343,EVODEX.1-P5785"
EVODEX.1-M138,-143.07357,"EVODEX.1-P4818,EVODEX.1-P4820,EVODEX.1-P5054,EVODEX.1-P5120,EVODEX.1-P5229"
EVODEX.1-M574,-101.04771000000001,EVODEX.1-P5500
EVODEX.1-M179,-99.06847,"EVODEX.1-P4588,EVODEX.1-P4594,EVODEX.1-P4626,EVODEX.1-P4645,EVODEX.1-P4675,EVODEX.1-P4699,EVODEX.1-P4968,EVODEX.1-P4978,EVODEX.1-P5523"
EVODEX.1-M308,-191.05827,"EVODEX.1-P4851,EVODEX.1-P4877,EVODEX.1-P4883,EVODEX.1-P5209,EVODEX.1-P5210"
EVODEX.1-M309,-231.0297,"EVODEX.1-P1076,EVODEX.1-P1080,EVODEX.1-P1088,EVODEX.1-P1095,EVODEX.1-P1096"
EVODEX.1-M90,-75.03205000000001,"EVODEX.1-P6283,EVODEX.1-P6284,EVODEX.1-P6287,EVODEX.1-P6291"
EVODEX.1-M86,-57.02149000000001,"EVODEX.1-P4169,EVODEX.1-P4586,EVODEX.1-P4608,EVODEX.1-P4656,EVODEX.1-P4766,EVODEX.1-P4768,EVODEX.1-P4769,EVODEX.1-P4790,EVODEX.1-P4795,EVODEX.1-P4799,EVODEX.1-P4857,EVODEX.1-P4875,EVODEX.1-P5174"
EVODEX.1-M77,-87.03205000000001,"EVODEX.1-P4579,EVODEX.1-P4597,EVODEX.1-P4613,EVODEX.1-P4693,EVODEX.1-P4784,EVODEX.1-P4788,EVODEX.1-P4804,EVODEX.1-P4870,EVODEX.1-P5170,EVODEX.1-P6535,EVODEX.1-P6538,EVODEX.1-P6541,EVODEX.1-P6542,EVODEX.1-P6544,EVODEX.1-P7492"
EVODEX.1-M84,-128.09506000000002,"EVODEX.1-P4630,EVODEX.1-P4634,EVODEX.1-P4663,EVODEX.1-P4741,EVODEX.1-P4791,EVODEX.1-P4895,EVODEX.1-P4903,EVODEX.1-P4934,EVODEX.1-P5542,EVODEX.1-P5554,EVODEX.1-P5555,EVODEX.1-P5556,EVODEX.1-P5559,EVODEX.1-P5562"
EVODEX.1-M50,75.03205000000001,"EVODEX.1-P6282,EVODEX.1-P6285,EVODEX.1-P6293,EVODEX.1-P6295,EVODEX.1-P6353"
EVODEX.1-M141,87.03205000000001,"EVODEX.1-P2618,EVODEX.1-P2619,EVODEX.1-P2622,EVODEX.1-P6427,EVODEX.1-P6550,EVODEX.1-P7051,EVODEX.1-P7379,EVODEX.1-P7390,EVODEX.1-P7399,EVODEX.1-P7487"
EVODEX.1-M551,116.01092,"EVODEX.1-P6508,EVODEX.1-P6510,EVODEX.1-P6512,EVODEX.1-P6515"
EVODEX.1-M13,79.96633,"EVODEX.1-P3232,EVODEX.1-P3237,EVODEX.1-P3243,EVODEX.1-P3251,EVODEX.1-P3253,EVODEX.1-P3264,EVODEX.1-P3269,EVODEX.1-P3270,EVODEX.1-P3279,EVODEX.1-P3285,EVODEX.1-P3300,EVODEX.1-P3310,EVODEX.1-P3313,EVODEX.1-P3331,EVODEX.1-P3335,EVODEX.1-P3337,EVODEX.1-P3340,EVODEX.1-P3346,EVODEX.1-P3354,EVODEX.1-P3372,EVODEX.1-P3374,EVODEX.1-P3376,EVODEX.1-P3387,EVODEX.1-P3390,EVODEX.1-P3392,EVODEX.1-P3402,EVODEX.1-P3427,EVODEX.1-P3453,EVODEX.1-P3473,EVODEX.1-P3478,EVODEX.1-P3498,EVODEX.1-P3499,EVODEX.1-P3501,EVODEX.1-P3513,EVODEX.1-P3522,EVODEX.1-P3526,EVODEX.1-P3528,EVODEX.1-P3532,EVODEX.1-P3546,EVODEX.1-P3548,EVODEX.1-P3550,EVODEX.1-P3553,EVODEX.1-P3571,EVODEX.1-P3574,EVODEX.1-P3606"
EVODEX.1-M559,-75.03205000000001,EVODEX.1-P6352
EVODEX.1-M564,-57.02149000000001,"EVODEX.1-P4618,EVODEX.1-P5604"
EVODEX.1-M142,-97.05281000000001,"EVODEX.1-P4611,EVODEX.1-P4616,EVODEX.1-P4740,EVODEX.1-P4765,EVODEX.1-P4767,EVODEX.1-P4775,EVODEX.1-P4800,EVODEX.1-P4896,EVODEX.1-P5200,EVODEX.1-P5544"
EVODEX.1-M312,-137.05901,"EVODEX.1-P4778,EVODEX.1-P4785,EVODEX.1-P4786,EVODEX.1-P4794,EVODEX.1-P5518"
EVODEX.1-M575,-128.09506000000002,EVODEX.1-P4619
EVODEX.1-M314,15.01093,"EVODEX.1-P5617,EVODEX.1-P5622,EVODEX.1-P5631,EVODEX.1-P5659,EVODEX.1-P6896"
EVODEX.1-M143,79.9568,"EVODEX.1-P3732,EVODEX.1-P3735,EVODEX.1-P3737,EVODEX.1-P3740,EVODEX.1-P3752,EVODEX.1-P3758,EVODEX.1-P3762,EVODEX.1-P3763,EVODEX.1-P3764,EVODEX.1-P3767"
EVODEX.1-M37,204.18792,"EVODEX.1-P2663,EVODEX.1-P2664,EVODEX.1-P2691,EVODEX.1-P2698,EVODEX.1-P2702,EVODEX.1-P2704,EVODEX.1-P2705,EVODEX.1-P2706,EVODEX.1-P2707,EVODEX.1-P2710,EVODEX.1-P2712,EVODEX.1-P2717,EVODEX.1-P2722,EVODEX.1-P2724,EVODEX.1-P2727,EVODEX.1-P2728,EVODEX.1-P2729,EVODEX.1-P2731,EVODEX.1-P2732,EVODEX.1-P2733,EVODEX.1-P2735,EVODEX.1-P2737,EVODEX.1-P2738,EVODEX.1-P2740,EVODEX.1-P2741"
EVODEX.1-M315,272.25056,"EVODEX.1-P2752,EVODEX.1-P2753,EVODEX.1-P2754,EVODEX.1-P2755,EVODEX.1-P2756"
EVODEX.1-M145,-27.01093,"EVODEX.1-P6216,EVODEX.1-P6217,EVODEX.1-P6223,EVODEX.1-P6337,EVODEX.1-P6343,EVODEX.1-P6344,EVODEX.1-P6345,EVODEX.1-P6347,EVODEX.1-P6349,EVODEX.1-P6351"
EVODEX.1-M146,27.01093,"EVODEX.1-P6212,EVODEX.1-P6219,EVODEX.1-P6221,EVODEX.1-P6225,EVODEX.1-P6228,EVODEX.1-P6229,EVODEX.1-P6231,EVODEX.1-P6236,EVODEX.1-P6237,EVODEX.1-P6350"
EVODEX.1-M51,-749.10492,"EVODEX.1-P1584,EVODEX.1-P1585,EVODEX.1-P3791,EVODEX.1-P3800,EVODEX.1-P3811,EVODEX.1-P3844,EVODEX.1-P3845,EVODEX.1-P4165,EVODEX.1-P4168,EVODEX.1-P6650"
EVODEX.1-M552,43.00583,"EVODEX.1-P1342,EVODEX.1-P1344,EVODEX.1-P1351,EVODEX.1-P1353"
EVODEX.1-M553,-43.00583,"EVODEX.1-P1349,EVODEX.1-P5723,EVODEX.1-P5772,EVODEX.1-P5786"
EVODEX.1-M576,43.005829999999996,EVODEX.1-P1356
EVODEX.1-M577,-43.005829999999996,EVODEX.1-P5699
EVODEX.1-M323,42.02186,"EVODEX.1-P1359,EVODEX.1-P1362,EVODEX.1-P1364,EVODEX.1-P1366,EVODEX.1-P5269"
EVODEX.1-M324,-42.02186,"EVODEX.1-P5050,EVODEX.1-P5121,EVODEX.1-P5187,EVODEX.1-P5219,EVODEX.1-P5874"
EVODEX.1-M85,-101.04771000000001,"EVODEX.1-P2630,EVODEX.1-P2634,EVODEX.1-P2635,EVODEX.1-P2643,EVODEX.1-P2649,EVODEX.1-P4958,EVODEX.1-P4972,EVODEX.1-P5521,EVODEX.1-P5541"
EVODEX.1-M327,-74.03678000000001,"EVODEX.1-P3854,EVODEX.1-P3906,EVODEX.1-P3959,EVODEX.1-P4021,EVODEX.1-P4247"
EVODEX.1-M329,-692.08343,"EVODEX.1-P1460,EVODEX.1-P1461,EVODEX.1-P1644,EVODEX.1-P1645,EVODEX.1-P1840"
EVODEX.1-M330,-630.06777,"EVODEX.1-P1535,EVODEX.1-P1540,EVODEX.1-P1544,EVODEX.1-P1552,EVODEX.1-P1555"
EVODEX.1-M333,-614.0728700000001,"EVODEX.1-P1534,EVODEX.1-P1541,EVODEX.1-P1543,EVODEX.1-P1549,EVODEX.1-P1554"
EVODEX.1-M335,-595.10181,"EVODEX.1-P1559,EVODEX.1-P1563,EVODEX.1-P1565,EVODEX.1-P1650,EVODEX.1-P1651"
EVODEX.1-M337,320.30809999999997,"EVODEX.1-P1922,EVODEX.1-P1926,EVODEX.1-P1929,EVODEX.1-P1933,EVODEX.1-P1939"
EVODEX.1-M338,306.02533,"EVODEX.1-P1580,EVODEX.1-P1581,EVODEX.1-P3690,EVODEX.1-P3691,EVODEX.1-P3694"
EVODEX.1-M340,-198.04640000000003,"EVODEX.1-P4055,EVODEX.1-P4064,EVODEX.1-P5444,EVODEX.1-P5448,EVODEX.1-P5468"
EVODEX.1-M343,275.18122999999997,"EVODEX.1-P1606,EVODEX.1-P1608,EVODEX.1-P1611,EVODEX.1-P1613,EVODEX.1-P1616"
EVODEX.1-M345,-580.917,"EVODEX.1-P1870,EVODEX.1-P1920,EVODEX.1-P1946,EVODEX.1-P2001,EVODEX.1-P2022"
EVODEX.1-M347,-524.85436,"EVODEX.1-P1868,EVODEX.1-P1879,EVODEX.1-P1968,EVODEX.1-P2037,EVODEX.1-P2039"
EVODEX.1-M349,-552.88568,"EVODEX.1-P1865,EVODEX.1-P1869,EVODEX.1-P1889,EVODEX.1-P2043,EVODEX.1-P2053"
EVODEX.1-M148,-669.1385899999999,"EVODEX.1-P1624,EVODEX.1-P1628,EVODEX.1-P1633,EVODEX.1-P1636,EVODEX.1-P1642"
EVODEX.1-M352,-146.57721999999998,"EVODEX.1-P1664,EVODEX.1-P1669,EVODEX.1-P1671,EVODEX.1-P1674,EVODEX.1-P1676"
EVODEX.1-M354,-467.83287,"EVODEX.1-P1701,EVODEX.1-P1703,EVODEX.1-P1720,EVODEX.1-P1721,EVODEX.1-P1723"
EVODEX.1-M355,-608.94832,"EVODEX.1-P1846,EVODEX.1-P1876,EVODEX.1-P1923,EVODEX.1-P1979,EVODEX.1-P2019"
EVODEX.1-M358,-597.11747,"EVODEX.1-P1738,EVODEX.1-P1741,EVODEX.1-P1743,EVODEX.1-P1744,EVODEX.1-P1746"
EVODEX.1-M359,-706.06267,"EVODEX.1-P1780,EVODEX.1-P1785,EVODEX.1-P1788,EVODEX.1-P1789,EVODEX.1-P1795"
EVODEX.1-M361,-330.85634999999996,"EVODEX.1-P1799,EVODEX.1-P1810,EVODEX.1-P1815,EVODEX.1-P1817,EVODEX.1-P1820"
EVODEX.1-M152,-470.80738,"EVODEX.1-P1905,EVODEX.1-P1931,EVODEX.1-P1940,EVODEX.1-P1949,EVODEX.1-P1956,EVODEX.1-P1966,EVODEX.1-P2009,EVODEX.1-P2025,EVODEX.1-P2032,EVODEX.1-P2055"
EVODEX.1-M363,-468.79172,"EVODEX.1-P1948,EVODEX.1-P1965,EVODEX.1-P1981,EVODEX.1-P1994,EVODEX.1-P2006"
EVODEX.1-M365,-498.8387,"EVODEX.1-P1884,EVODEX.1-P1903,EVODEX.1-P1974,EVODEX.1-P2030,EVODEX.1-P2052"
EVODEX.1-M366,-526.8700200000001,"EVODEX.1-P1899,EVODEX.1-P1970,EVODEX.1-P1989,EVODEX.1-P2026,EVODEX.1-P2050"
EVODEX.1-M367,-496.82304,"EVODEX.1-P1936,EVODEX.1-P1954,EVODEX.1-P1972,EVODEX.1-P2012,EVODEX.1-P2028"
EVODEX.1-M369,-440.7604,"EVODEX.1-P1892,EVODEX.1-P1924,EVODEX.1-P1962,EVODEX.1-P1980,EVODEX.1-P1987"
EVODEX.1-M371,-442.77606000000003,"EVODEX.1-P1895,EVODEX.1-P1927,EVODEX.1-P2004,EVODEX.1-P2020,EVODEX.1-P2044"
EVODEX.1-M372,-500.85436000000004,"EVODEX.1-P1881,EVODEX.1-P1900,EVODEX.1-P1934,EVODEX.1-P1953,EVODEX.1-P1960"
EVODEX.1-M373,-482.84380000000004,"EVODEX.1-P1887,EVODEX.1-P1958,EVODEX.1-P1977,EVODEX.1-P1992,EVODEX.1-P1998"
EVODEX.1-M374,-412.72908,"EVODEX.1-P1908,EVODEX.1-P1985,EVODEX.1-P2000,EVODEX.1-P2015,EVODEX.1-P2035"
EVODEX.1-M380,-454.2655199999999,"EVODEX.1-P5105,EVODEX.1-P5107,EVODEX.1-P5108,EVODEX.1-P5109,EVODEX.1-P5110"
EVODEX.1-M180,-128.05864,"EVODEX.1-P4602,EVODEX.1-P4670,EVODEX.1-P4689,EVODEX.1-P4690,EVODEX.1-P4691,EVODEX.1-P4692,EVODEX.1-P4977,EVODEX.1-P5507,EVODEX.1-P5638"
