All Layout Regions (950 found)
==================================================
YOLO: 2, TATR: 948, Other: 0

## Collection Inspection (950 elements)

### Table Elements

| x0 | top | x1 | bottom | type |
| 18 | 482 | 171 | 504 | table-cell |
| 18 | 482 | 171 | 504 | table-cell |
| 172 | 482 | 242 | 504 | table-cell |
| 172 | 482 | 242 | 504 | table-cell |
| 242 | 482 | 299 | 504 | table-cell |
| 242 | 482 | 299 | 504 | table-cell |
| 295 | 482 | 347 | 504 | table-cell |
| 295 | 482 | 347 | 504 | table-cell |
| 349 | 482 | 433 | 504 | table-cell |
| 349 | 482 | 433 | 504 | table-cell |
| 436 | 482 | 463 | 504 | table-cell |
| 436 | 482 | 463 | 504 | table-cell |
| 463 | 482 | 528 | 504 | table-cell |
| 463 | 482 | 528 | 504 | table-cell |
| 531 | 482 | 574 | 504 | table-cell |
| 531 | 482 | 574 | 504 | table-cell |
| 18 | 502 | 171 | 522 | table-cell |
| 18 | 502 | 171 | 522 | table-cell |
| 172 | 502 | 242 | 522 | table-cell |
| 172 | 502 | 242 | 522 | table-cell |
| 242 | 502 | 299 | 522 | table-cell |
| 242 | 502 | 299 | 522 | table-cell |
| 295 | 502 | 347 | 522 | table-cell |
| 295 | 502 | 347 | 522 | table-cell |
| 349 | 502 | 433 | 522 | table-cell |
| 349 | 502 | 433 | 522 | table-cell |
| 436 | 502 | 463 | 522 | table-cell |
| 436 | 502 | 463 | 522 | table-cell |
| 463 | 502 | 528 | 522 | table-cell |
| 463 | 502 | 528 | 522 | table-cell |
| 531 | 502 | 574 | 522 | table-cell |
| 531 | 502 | 574 | 522 | table-cell |
| 18 | 513 | 171 | 530 | table-cell |
| 18 | 513 | 171 | 530 | table-cell |
| 172 | 513 | 242 | 530 | table-cell |
| 172 | 513 | 242 | 530 | table-cell |
| 242 | 513 | 299 | 530 | table-cell |
| 242 | 513 | 299 | 530 | table-cell |
| 295 | 513 | 347 | 530 | table-cell |
| 295 | 513 | 347 | 530 | table-cell |
| 349 | 513 | 433 | 530 | table-cell |
| 349 | 513 | 433 | 530 | table-cell |
| 436 | 513 | 463 | 530 | table-cell |
| 436 | 513 | 463 | 530 | table-cell |
| 463 | 513 | 528 | 530 | table-cell |
| 463 | 513 | 528 | 530 | table-cell |
| 531 | 513 | 574 | 530 | table-cell |
| 531 | 513 | 574 | 530 | table-cell |
| 18 | 527 | 171 | 539 | table-cell |
| 18 | 527 | 171 | 539 | table-cell |
| 172 | 527 | 242 | 539 | table-cell |
| 172 | 527 | 242 | 539 | table-cell |
| 242 | 527 | 299 | 539 | table-cell |
| 242 | 527 | 299 | 539 | table-cell |
| 295 | 527 | 347 | 539 | table-cell |
| 295 | 527 | 347 | 539 | table-cell |
| 349 | 527 | 433 | 539 | table-cell |
| 349 | 527 | 433 | 539 | table-cell |
| 436 | 527 | 463 | 539 | table-cell |
| 436 | 527 | 463 | 539 | table-cell |
| 463 | 527 | 528 | 539 | table-cell |
| 463 | 527 | 528 | 539 | table-cell |
| 531 | 527 | 574 | 539 | table-cell |
| 531 | 527 | 574 | 539 | table-cell |
| 18 | 536 | 171 | 547 | table-cell |
| 18 | 536 | 171 | 547 | table-cell |
| 172 | 536 | 242 | 547 | table-cell |
| 172 | 536 | 242 | 547 | table-cell |
| 242 | 536 | 299 | 547 | table-cell |
| 242 | 536 | 299 | 547 | table-cell |
| 295 | 536 | 347 | 547 | table-cell |
| 295 | 536 | 347 | 547 | table-cell |
| 349 | 536 | 433 | 547 | table-cell |
| 349 | 536 | 433 | 547 | table-cell |
| 436 | 536 | 463 | 547 | table-cell |
| 436 | 536 | 463 | 547 | table-cell |
| 463 | 536 | 528 | 547 | table-cell |
| 463 | 536 | 528 | 547 | table-cell |
| 531 | 536 | 574 | 547 | table-cell |
| 531 | 536 | 574 | 547 | table-cell |
| 18 | 538 | 171 | 550 | table-cell |
| 18 | 538 | 171 | 550 | table-cell |
| 172 | 538 | 242 | 550 | table-cell |
| 172 | 538 | 242 | 550 | table-cell |
| 242 | 538 | 299 | 550 | table-cell |
| 242 | 538 | 299 | 550 | table-cell |
| 295 | 538 | 347 | 550 | table-cell |
| 295 | 538 | 347 | 550 | table-cell |
| 349 | 538 | 433 | 550 | table-cell |
| 349 | 538 | 433 | 550 | table-cell |
| 436 | 538 | 463 | 550 | table-cell |
| 436 | 538 | 463 | 550 | table-cell |
| 463 | 538 | 528 | 550 | table-cell |
| 463 | 538 | 528 | 550 | table-cell |
| 531 | 538 | 574 | 550 | table-cell |
| 531 | 538 | 574 | 550 | table-cell |
| 18 | 555 | 171 | 567 | table-cell |
| 18 | 555 | 171 | 567 | table-cell |
| 172 | 555 | 242 | 567 | table-cell |
| 172 | 555 | 242 | 567 | table-cell |
| 242 | 555 | 299 | 567 | table-cell |
| 242 | 555 | 299 | 567 | table-cell |
| 295 | 555 | 347 | 567 | table-cell |
| 295 | 555 | 347 | 567 | table-cell |
| 349 | 555 | 433 | 567 | table-cell |
| 349 | 555 | 433 | 567 | table-cell |
| 436 | 555 | 463 | 567 | table-cell |
| 436 | 555 | 463 | 567 | table-cell |
| 463 | 555 | 528 | 567 | table-cell |
| 463 | 555 | 528 | 567 | table-cell |
| 531 | 555 | 574 | 567 | table-cell |
| 531 | 555 | 574 | 567 | table-cell |
| 18 | 562 | 171 | 574 | table-cell |
| 18 | 562 | 171 | 574 | table-cell |
| 172 | 562 | 242 | 574 | table-cell |
| 172 | 562 | 242 | 574 | table-cell |
| 242 | 562 | 299 | 574 | table-cell |
| 242 | 562 | 299 | 574 | table-cell |
| 295 | 562 | 347 | 574 | table-cell |
| 295 | 562 | 347 | 574 | table-cell |
| 349 | 562 | 433 | 574 | table-cell |
| 349 | 562 | 433 | 574 | table-cell |
| 436 | 562 | 463 | 574 | table-cell |
| 436 | 562 | 463 | 574 | table-cell |
| 463 | 562 | 528 | 574 | table-cell |
| 463 | 562 | 528 | 574 | table-cell |
| 531 | 562 | 574 | 574 | table-cell |
| 531 | 562 | 574 | 574 | table-cell |
| 18 | 568 | 171 | 579 | table-cell |
| 18 | 568 | 171 | 579 | table-cell |
| 172 | 568 | 242 | 579 | table-cell |
| 172 | 568 | 242 | 579 | table-cell |
| 242 | 568 | 299 | 579 | table-cell |
| 242 | 568 | 299 | 579 | table-cell |
| 295 | 568 | 347 | 579 | table-cell |
| 295 | 568 | 347 | 579 | table-cell |
| 349 | 568 | 433 | 579 | table-cell |
| 349 | 568 | 433 | 579 | table-cell |
| 436 | 568 | 463 | 579 | table-cell |
| 436 | 568 | 463 | 579 | table-cell |
| 463 | 568 | 528 | 579 | table-cell |
| 463 | 568 | 528 | 579 | table-cell |
| 531 | 568 | 574 | 579 | table-cell |
| 531 | 568 | 574 | 579 | table-cell |
| 18 | 577 | 171 | 588 | table-cell |
| 18 | 577 | 171 | 588 | table-cell |
| 172 | 577 | 242 | 588 | table-cell |
| 172 | 577 | 242 | 588 | table-cell |
| 242 | 577 | 299 | 588 | table-cell |
| 242 | 577 | 299 | 588 | table-cell |
| 295 | 577 | 347 | 588 | table-cell |
| 295 | 577 | 347 | 588 | table-cell |
| 349 | 577 | 433 | 588 | table-cell |
| 349 | 577 | 433 | 588 | table-cell |
| 436 | 577 | 463 | 588 | table-cell |
| 436 | 577 | 463 | 588 | table-cell |
| 463 | 577 | 528 | 588 | table-cell |
| 463 | 577 | 528 | 588 | table-cell |
| 531 | 577 | 574 | 588 | table-cell |
| 531 | 577 | 574 | 588 | table-cell |
| 18 | 584 | 171 | 595 | table-cell |
| 18 | 584 | 171 | 595 | table-cell |
| 172 | 584 | 242 | 595 | table-cell |
| 172 | 584 | 242 | 595 | table-cell |
| 242 | 584 | 299 | 595 | table-cell |
| 242 | 584 | 299 | 595 | table-cell |
| 295 | 584 | 347 | 595 | table-cell |
| 295 | 584 | 347 | 595 | table-cell |
| 349 | 584 | 433 | 595 | table-cell |
| 349 | 584 | 433 | 595 | table-cell |
| 436 | 584 | 463 | 595 | table-cell |
| 436 | 584 | 463 | 595 | table-cell |
| 463 | 584 | 528 | 595 | table-cell |
| 463 | 584 | 528 | 595 | table-cell |
| 531 | 584 | 574 | 595 | table-cell |
| 531 | 584 | 574 | 595 | table-cell |
| 18 | 586 | 171 | 598 | table-cell |
| 18 | 586 | 171 | 598 | table-cell |
| 172 | 586 | 242 | 598 | table-cell |
| 172 | 586 | 242 | 598 | table-cell |
| 242 | 586 | 299 | 598 | table-cell |
| 242 | 586 | 299 | 598 | table-cell |
| 295 | 586 | 347 | 598 | table-cell |
| 295 | 586 | 347 | 598 | table-cell |
| 349 | 586 | 433 | 598 | table-cell |
| 349 | 586 | 433 | 598 | table-cell |
| 436 | 586 | 463 | 598 | table-cell |
| 436 | 586 | 463 | 598 | table-cell |
| 463 | 586 | 528 | 598 | table-cell |
| 463 | 586 | 528 | 598 | table-cell |
| 531 | 586 | 575 | 598 | table-cell |
| 531 | 586 | 575 | 598 | table-cell |
| 18 | 599 | 171 | 623 | table-cell |
| 18 | 599 | 171 | 623 | table-cell |
| 172 | 599 | 242 | 623 | table-cell |
| 172 | 599 | 242 | 623 | table-cell |
| 242 | 599 | 299 | 623 | table-cell |
| 242 | 599 | 299 | 623 | table-cell |
| 295 | 599 | 347 | 623 | table-cell |
| 295 | 599 | 347 | 623 | table-cell |
| 349 | 599 | 433 | 623 | table-cell |
| 349 | 599 | 433 | 623 | table-cell |
| 436 | 599 | 463 | 623 | table-cell |
| 436 | 599 | 463 | 623 | table-cell |
| 463 | 599 | 528 | 623 | table-cell |
| 463 | 599 | 528 | 623 | table-cell |
| 531 | 599 | 575 | 623 | table-cell |
| 531 | 599 | 575 | 623 | table-cell |
| 18 | 622 | 171 | 645 | table-cell |
| 18 | 622 | 171 | 645 | table-cell |
| 172 | 622 | 242 | 645 | table-cell |
| 172 | 622 | 242 | 645 | table-cell |
| 242 | 622 | 299 | 645 | table-cell |
| 242 | 622 | 299 | 645 | table-cell |
| 295 | 622 | 347 | 645 | table-cell |
| 295 | 622 | 347 | 645 | table-cell |
| 349 | 622 | 433 | 645 | table-cell |
| 349 | 622 | 433 | 645 | table-cell |
| 436 | 622 | 463 | 645 | table-cell |
| 436 | 622 | 463 | 645 | table-cell |
| 463 | 622 | 528 | 645 | table-cell |
| 463 | 622 | 528 | 645 | table-cell |
| 531 | 622 | 575 | 645 | table-cell |
| 531 | 622 | 575 | 645 | table-cell |
| 18 | 645 | 171 | 657 | table-cell |
| 18 | 645 | 171 | 657 | table-cell |
| 172 | 645 | 242 | 657 | table-cell |
| 172 | 645 | 242 | 657 | table-cell |
| 242 | 645 | 299 | 657 | table-cell |
| 242 | 645 | 299 | 657 | table-cell |
| 295 | 645 | 347 | 657 | table-cell |
| 295 | 645 | 347 | 657 | table-cell |
| 349 | 645 | 433 | 657 | table-cell |
| 349 | 645 | 433 | 657 | table-cell |
| 436 | 645 | 463 | 657 | table-cell |
| 436 | 645 | 463 | 657 | table-cell |
| 463 | 645 | 528 | 657 | table-cell |
| 463 | 645 | 528 | 657 | table-cell |
| 531 | 645 | 575 | 657 | table-cell |
| 531 | 645 | 575 | 657 | table-cell |
| 18 | 657 | 171 | 668 | table-cell |
| 18 | 657 | 171 | 668 | table-cell |
| 172 | 657 | 242 | 668 | table-cell |
| 172 | 657 | 242 | 668 | table-cell |
| 242 | 657 | 299 | 668 | table-cell |
| 242 | 657 | 299 | 668 | table-cell |
| 295 | 657 | 347 | 668 | table-cell |
| 295 | 657 | 347 | 668 | table-cell |
| 349 | 657 | 433 | 668 | table-cell |
| 349 | 657 | 433 | 668 | table-cell |
| 436 | 657 | 463 | 668 | table-cell |
| 436 | 657 | 463 | 668 | table-cell |
| 463 | 657 | 528 | 668 | table-cell |
| 463 | 657 | 528 | 668 | table-cell |
| 531 | 657 | 574 | 668 | table-cell |
| 531 | 657 | 574 | 668 | table-cell |
| 18 | 668 | 171 | 678 | table-cell |
| 18 | 668 | 171 | 678 | table-cell |
| 172 | 668 | 242 | 678 | table-cell |
| 172 | 668 | 242 | 678 | table-cell |
| 242 | 668 | 299 | 678 | table-cell |
| 242 | 668 | 299 | 678 | table-cell |
| 295 | 668 | 347 | 678 | table-cell |
| 295 | 668 | 347 | 678 | table-cell |
| 349 | 668 | 433 | 678 | table-cell |
| 349 | 668 | 433 | 678 | table-cell |
| 436 | 668 | 463 | 678 | table-cell |
| 436 | 668 | 463 | 678 | table-cell |
| 463 | 668 | 528 | 678 | table-cell |
| 463 | 668 | 528 | 678 | table-cell |
| 531 | 668 | 574 | 678 | table-cell |
| 531 | 668 | 574 | 678 | table-cell |
| 18 | 678 | 171 | 689 | table-cell |
| 18 | 678 | 171 | 689 | table-cell |
| 172 | 678 | 242 | 689 | table-cell |
| 172 | 678 | 242 | 689 | table-cell |
| 242 | 678 | 299 | 689 | table-cell |
| 242 | 678 | 299 | 689 | table-cell |
| 295 | 678 | 347 | 689 | table-cell |
| 295 | 678 | 347 | 689 | table-cell |
| 349 | 678 | 433 | 689 | table-cell |
| 349 | 678 | 433 | 689 | table-cell |
| 436 | 678 | 463 | 689 | table-cell |
| 436 | 678 | 463 | 689 | table-cell |
| 463 | 678 | 528 | 689 | table-cell |
| 463 | 678 | 528 | 689 | table-cell |
| 531 | 678 | 574 | 689 | table-cell |
| 531 | 678 | 574 | 689 | table-cell |
| 18 | 689 | 171 | 699 | table-cell |
| 18 | 689 | 171 | 699 | table-cell |
| 172 | 689 | 242 | 699 | table-cell |
| 172 | 689 | 242 | 699 | table-cell |
| 242 | 689 | 299 | 699 | table-cell |
| 242 | 689 | 299 | 699 | table-cell |
| 295 | 689 | 347 | 699 | table-cell |
| 295 | 689 | 347 | 699 | table-cell |
| 349 | 689 | 433 | 699 | table-cell |
| 349 | 689 | 433 | 699 | table-cell |
| 436 | 689 | 463 | 699 | table-cell |
| 436 | 689 | 463 | 699 | table-cell |
| 463 | 689 | 528 | 699 | table-cell |
| 463 | 689 | 528 | 699 | table-cell |
| 531 | 689 | 574 | 699 | table-cell |
| 531 | 689 | 574 | 699 | table-cell |
| 18 | 699 | 171 | 710 | table-cell |
| 18 | 699 | 171 | 710 | table-cell |
| 172 | 699 | 242 | 710 | table-cell |
| 172 | 699 | 242 | 710 | table-cell |
| 242 | 699 | 299 | 710 | table-cell |
| 242 | 699 | 299 | 710 | table-cell |
| 295 | 699 | 347 | 710 | table-cell |
| 295 | 699 | 347 | 710 | table-cell |
| 349 | 699 | 433 | 710 | table-cell |
| 349 | 699 | 433 | 710 | table-cell |
| 436 | 699 | 463 | 710 | table-cell |
| 436 | 699 | 463 | 710 | table-cell |
| 463 | 699 | 528 | 710 | table-cell |
| 463 | 699 | 528 | 710 | table-cell |
| 531 | 699 | 574 | 710 | table-cell |
| 531 | 699 | 574 | 710 | table-cell |
| 18 | 710 | 171 | 721 | table-cell |
| 18 | 710 | 171 | 721 | table-cell |
| 172 | 710 | 242 | 722 | table-cell |
| 172 | 710 | 242 | 722 | table-cell |
| 242 | 710 | 299 | 722 | table-cell |
| 242 | 710 | 299 | 722 | table-cell |
| 295 | 710 | 347 | 722 | table-cell |
| 295 | 710 | 347 | 722 | table-cell |
| 349 | 710 | 433 | 722 | table-cell |
| 349 | 710 | 433 | 722 | table-cell |
| 436 | 710 | 463 | 722 | table-cell |
| 436 | 710 | 463 | 722 | table-cell |
| 463 | 710 | 528 | 722 | table-cell |
| 463 | 710 | 528 | 722 | table-cell |
| 531 | 710 | 574 | 722 | table-cell |
| 531 | 710 | 574 | 722 | table-cell |

### Table Column Header Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 18 | 105 | 574 | 162 | table column header |

### Table Projected Row Header Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 18 | 163 | 574 | 179 | table projected row header |
| 18 | 178 | 574 | 190 | table projected row header |
| 18 | 272 | 574 | 297 | table projected row header |
| 18 | 282 | 574 | 306 | table projected row header |
| 18 | 399 | 574 | 425 | table projected row header |
| 18 | 400 | 573 | 424 | table projected row header |
| 18 | 408 | 574 | 433 | table projected row header |
| 18 | 496 | 574 | 521 | table projected row header |
| 18 | 502 | 574 | 522 | table projected row header |
| 18 | 519 | 574 | 534 | table projected row header |
| 18 | 607 | 574 | 628 | table projected row header |
| 18 | 612 | 574 | 635 | table projected row header |
| 18 | 625 | 574 | 648 | table projected row header |

### Table Caption Elements

| x0 | top | x1 | bottom | type |
|------|------|------|------|------|
| 13 | 415 | 157 | 426 | table_caption |
