bande_src,bande_dst,detecteur,delta_t,Hsat,vground
B2,B6,D01,1.530195115,791081.6402,6716.026777
B2,B6,D02,-1.535322115,791081.6402,6716.026777
B2,B6,D03,1.509646276,791081.6402,6716.026777
B2,B6,D04,-1.518866838,791081.6402,6716.026777
B2,B6,D05,1.498604707,791081.6402,6716.026777
B2,B6,D06,-1.512341362,791085.1295,6716.021793
B2,B6,D07,1.496510631,791081.6402,6716.026777
B2,B6,D08,-1.513794187,791081.6402,6716.026777
B2,B6,D09,1.50281321,791081.6402,6716.026777
B2,B6,D10,-1.523314587,791081.6402,6716.026777
B2,B6,D11,1.516901476,791081.6402,6716.026777
B2,B6,D12,-1.542851302,791081.6402,6716.026777
B2,B7,D01,1.793710153,791081.6402,6716.026777
B2,B7,D02,-1.798713336,791081.6402,6716.026777
B2,B7,D03,1.769737878,791081.6402,6716.026777
B2,B7,D04,-1.779695548,791081.6402,6716.026777
B2,B7,D05,1.756654291,791081.6402,6716.026777
B2,B7,D06,-1.771418684,791085.1295,6716.021793
B2,B7,D07,1.754290885,791081.6402,6716.026777
B2,B7,D08,-1.773678695,791081.6402,6716.026777
B2,B7,D09,1.761655578,791081.6402,6716.026777
B2,B7,D10,-1.785395589,791081.6402,6716.026777
B2,B7,D11,1.77884425,791081.6402,6716.026777
B2,B7,D12,-1.808299707,791081.6402,6716.026777
B2,B8,D01,0.261932423,791081.6402,6716.026777
B2,B8,D02,-0.261040198,791081.6402,6716.026777
B2,B8,D03,0.258828197,791081.6402,6716.026777
B2,B8,D04,-0.257838023,791081.6402,6716.026777
B2,B8,D05,0.256489187,791081.6402,6716.026777
B2,B8,D06,-0.256911522,791085.1295,6716.021793
B2,B8,D07,0.256099516,791081.6402,6716.026777
B2,B8,D08,-0.25708067,791081.6402,6716.026777
B2,B8,D09,0.257977345,791081.6402,6716.026777
B2,B8,D10,-0.258709322,791081.6402,6716.026777
B2,B8,D11,0.259484449,791081.6402,6716.026777
B2,B8,D12,-0.26188648,791081.6402,6716.026777
B2,B8a,D01,2.053762589,791081.6402,6716.026777
B2,B8a,D02,-2.064241673,791081.6402,6716.026777
B2,B8a,D03,2.026889101,791081.6402,6716.026777
B2,B8a,D04,-2.042762344,791081.6402,6716.026777
B2,B8a,D05,2.011877265,791081.6402,6716.026777
B2,B8a,D06,-2.033566136,791085.1295,6716.021793
B2,B8a,D07,2.008778737,791081.6402,6716.026777
B2,B8a,D08,-2.035995259,791081.6402,6716.026777
B2,B8a,D09,2.017038601,791081.6402,6716.026777
B2,B8a,D10,-2.049251761,791081.6402,6716.026777
B2,B8a,D11,2.036515357,791081.6402,6716.026777
B2,B8a,D12,-2.07578696,791081.6402,6716.026777
B2,B9,D01,2.595836672,791081.6402,6716.026777
B2,B9,D02,-2.596693235,791081.6402,6716.026777
B2,B9,D03,2.561817179,791081.6402,6716.026777
B2,B9,D04,-2.570058003,791081.6402,6716.026777
B2,B9,D05,2.543405797,791081.6402,6716.026777
B2,B9,D06,-2.557579245,791085.1295,6716.021793
B2,B9,D07,2.539370321,791081.6402,6716.026777
B2,B9,D08,-2.560586915,791081.6402,6716.026777
B2,B9,D09,2.550157147,791081.6402,6716.026777
B2,B9,D10,-2.5775148,791081.6402,6716.026777
B2,B9,D11,2.573717346,791081.6402,6716.026777
B2,B9,D12,-2.611183244,791081.6402,6716.026777
B2,B10,D01,0.884427281,791081.6402,6716.026777
B2,B10,D02,-0.84841911,791081.6402,6716.026777
B2,B10,D03,0.869872132,791081.6402,6716.026777
B2,B10,D04,-0.840306009,791081.6402,6716.026777
B2,B10,D05,0.866358875,791081.6402,6716.026777
B2,B10,D06,-0.834699989,791085.1295,6716.021793
B2,B10,D07,0.86521191,791081.6402,6716.026777
B2,B10,D08,-0.83665475,791081.6402,6716.026777
B2,B10,D09,0.871637878,791081.6402,6716.026777
B2,B10,D10,-0.840220084,791081.6402,6716.026777
B2,B10,D11,0.87763276,791081.6402,6716.026777
B2,B10,D12,-0.850625839,791081.6402,6716.026777
B2,B11,D01,1.507992577,791081.6402,6716.026777
B2,B11,D02,-1.479060407,791081.6402,6716.026777
B2,B11,D03,1.487014975,791081.6402,6716.026777
B2,B11,D04,-1.46462597,791081.6402,6716.026777
B2,B11,D05,1.47764228,791081.6402,6716.026777
B2,B11,D06,-1.455991444,791085.1295,6716.021793
B2,B11,D07,1.4755049,791081.6402,6716.026777
B2,B11,D08,-1.45723256,791081.6402,6716.026777
B2,B11,D09,1.484374768,791081.6402,6716.026777
B2,B11,D10,-1.464038927,791081.6402,6716.026777
B2,B11,D11,1.497320353,791081.6402,6716.026777
B2,B11,D12,-1.482645396,791081.6402,6716.026777
B2,B12,D01,2.132162019,791081.6402,6716.026777
B2,B12,D02,-2.10936337,791081.6402,6716.026777
B2,B12,D03,2.102827789,791081.6402,6716.026777
B2,B12,D04,-2.088002011,791081.6402,6716.026777
B2,B12,D05,2.088250223,791081.6402,6716.026777
B2,B12,D06,-2.076410315,791085.1295,6716.021793
B2,B12,D07,2.085598102,791081.6402,6716.026777
B2,B12,D08,-2.078230152,791081.6402,6716.026777
B2,B12,D09,2.096187414,791081.6402,6716.026777
B2,B12,D10,-2.089147047,791081.6402,6716.026777
B2,B12,D11,2.115292049,791081.6402,6716.026777
B2,B12,D12,-2.116584191,791081.6402,6716.026777
B3,B1,D01,1.80399061,791081.6402,6716.026777
B3,B1,D02,-1.800296923,791081.6402,6716.026777
B3,B1,D03,1.779639931,791081.6402,6716.026777
B3,B1,D04,-1.782199113,791081.6402,6716.026777
B3,B1,D05,1.767421124,791081.6402,6716.026777
B3,B1,D06,-1.773186942,791085.1295,6716.021793
B3,B1,D07,1.764771578,791081.6402,6716.026777
B3,B1,D08,-1.775818863,791081.6402,6716.026777
B3,B1,D09,1.771708,791081.6402,6716.026777
B3,B1,D10,-1.787384186,791081.6402,6716.026777
B3,B1,D11,1.790407723,791081.6402,6716.026777
B3,B1,D12,-1.811281039,791081.6402,6716.026777
B3,B2,D01,-0.52428095,791081.6402,6716.026777
B3,B2,D02,0.523086095,791081.6402,6716.026777
B3,B2,D03,-0.517746379,791081.6402,6716.026777
B3,B2,D04,0.517170122,791081.6402,6716.026777
B3,B2,D05,-0.513752634,791081.6402,6716.026777
B3,B2,D06,0.515304011,791085.1295,6716.021793
B3,B2,D07,-0.512794828,791081.6402,6716.026777
B3,B2,D08,0.515316396,791081.6402,6716.026777
B3,B2,D09,-0.515234233,791081.6402,6716.026777
B3,B2,D10,0.518697272,791081.6402,6716.026777
B3,B2,D11,-0.518583715,791081.6402,6716.026777
B3,B2,D12,0.52554987,791081.6402,6716.026777
B3,B4,D01,0.481930755,791081.6402,6716.026777
B3,B4,D02,-0.48383521,791081.6402,6716.026777
B3,B4,D03,0.475116215,791081.6402,6716.026777
B3,B4,D04,-0.478978929,791081.6402,6716.026777
B3,B4,D05,0.471691022,791081.6402,6716.026777
B3,B4,D06,-0.476782292,791085.1295,6716.021793
B3,B4,D07,0.471386193,791081.6402,6716.026777
B3,B4,D08,-0.477623074,791081.6402,6716.026777
B3,B4,D09,0.472950194,791081.6402,6716.026777
B3,B4,D10,-0.480423945,791081.6402,6716.026777
B3,B4,D11,0.479135115,791081.6402,6716.026777
B3,B4,D12,-0.486673784,791081.6402,6716.026777
B3,B5,D01,0.745291568,791081.6402,6716.026777
B3,B5,D02,-0.746553925,791081.6402,6716.026777
B3,B5,D03,0.734975278,791081.6402,6716.026777
B3,B5,D04,-0.738405371,791081.6402,6716.026777
B3,B5,D05,0.729668494,791081.6402,6716.026777
B3,B5,D06,-0.735765258,791085.1295,6716.021793
B3,B5,D07,0.728858269,791081.6402,6716.026777
B3,B5,D08,-0.735975784,791081.6402,6716.026777
B3,B5,D09,0.73142277,791081.6402,6716.026777
B3,B5,D10,-0.740809887,791081.6402,6716.026777
B3,B5,D11,0.740609383,791081.6402,6716.026777
B3,B5,D12,-0.749889447,791081.6402,6716.026777
B3,B6,D01,1.00590544,791081.6402,6716.026777
B3,B6,D02,-1.012255455,791081.6402,6716.026777
B3,B6,D03,0.991897196,791081.6402,6716.026777
B3,B6,D04,-1.001703177,791081.6402,6716.026777
B3,B6,D05,0.984850485,791081.6402,6716.026777
B3,B6,D06,-0.997039438,791085.1295,6716.021793
B3,B6,D07,0.983712876,791081.6402,6716.026777
B3,B6,D08,-0.998481411,791081.6402,6716.026777
B3,B6,D09,0.987570647,791081.6402,6716.026777
B3,B6,D10,-1.004628422,791081.6402,6716.026777
B3,B6,D11,0.998300562,791081.6402,6716.026777
B3,B6,D12,-1.017329355,791081.6402,6716.026777
B3,B7,D01,1.269419302,791081.6402,6716.026777
B3,B7,D02,-1.275644954,791081.6402,6716.026777
B3,B7,D03,1.251989282,791081.6402,6716.026777
B3,B7,D04,-1.26253189,791081.6402,6716.026777
B3,B7,D05,1.242900319,791081.6402,6716.026777
B3,B7,D06,-1.256117306,791085.1295,6716.021793
B3,B7,D07,1.241492136,791081.6402,6716.026777
B3,B7,D08,-1.258367136,791081.6402,6716.026777
B3,B7,D09,1.246409675,791081.6402,6716.026777
B3,B7,D10,-1.2667107,791081.6402,6716.026777
B3,B7,D11,1.260237748,791081.6402,6716.026777
B3,B7,D12,-1.282779696,791081.6402,6716.026777
B3,B8,D01,-0.262346442,791081.6402,6716.026777
B3,B8,D02,0.262042205,791081.6402,6716.026777
B3,B8,D03,-0.258915891,791081.6402,6716.026777
B3,B8,D04,0.259330538,791081.6402,6716.026777
B3,B8,D05,-0.257262077,791081.6402,6716.026777
B3,B8,D06,0.258391268,791085.1295,6716.021793
B3,B8,D07,-0.25669576,791081.6402,6716.026777
B3,B8,D08,0.258233851,791081.6402,6716.026777
B3,B8,D09,-0.257260292,791081.6402,6716.026777
B3,B8,D10,0.25998434,791081.6402,6716.026777
B3,B8,D11,-0.259106348,791081.6402,6716.026777
B3,B8,D12,0.263655656,791081.6402,6716.026777
B3,B8a,D01,1.529466658,791081.6402,6716.026777
B3,B8a,D02,-1.541176203,791081.6402,6716.026777
B3,B8a,D03,1.509139838,791081.6402,6716.026777
B3,B8a,D04,-1.52559703,791081.6402,6716.026777
B3,B8a,D05,1.498125657,791081.6402,6716.026777
B3,B8a,D06,-1.518260994,791085.1295,6716.021793
B3,B8a,D07,1.495984133,791081.6402,6716.026777
B3,B8a,D08,-1.520679843,791081.6402,6716.026777
B3,B8a,D09,1.501799559,791081.6402,6716.026777
B3,B8a,D10,-1.53056515,791081.6402,6716.026777
B3,B8a,D11,1.517917061,791081.6402,6716.026777
B3,B8a,D12,-1.550268282,791081.6402,6716.026777
B3,B9,D01,2.071535533,791081.6402,6716.026777
B3,B9,D02,-2.073634642,791081.6402,6716.026777
B3,B9,D03,2.044064135,791081.6402,6716.026777
B3,B9,D04,-2.05289533,791081.6402,6716.026777
B3,B9,D05,2.029652349,791081.6402,6716.026777
B3,B9,D06,-2.042274675,791085.1295,6716.021793
B3,B9,D07,2.026575227,791081.6402,6716.026777
B3,B9,D08,-2.04527174,791081.6402,6716.026777
B3,B9,D09,2.034916732,791081.6402,6716.026777
B3,B9,D10,-2.058830216,791081.6402,6716.026777
B3,B9,D11,2.055113633,791081.6402,6716.026777
B3,B9,D12,-2.085671479,791081.6402,6716.026777
B3,B10,D01,0.360142531,791081.6402,6716.026777
B3,B10,D02,-0.325343198,791081.6402,6716.026777
B3,B10,D03,0.352127523,791081.6402,6716.026777
B3,B10,D04,-0.323140281,791081.6402,6716.026777
B3,B10,D05,0.352611247,791081.6402,6716.026777
B3,B10,D06,-0.319397705,791085.1295,6716.021793
B3,B10,D07,0.352421363,791081.6402,6716.026777
B3,B10,D08,-0.321341708,791081.6402,6716.026777
B3,B10,D09,0.356406063,791081.6402,6716.026777
B3,B10,D10,-0.321527793,791081.6402,6716.026777
B3,B10,D11,0.359049096,791081.6402,6716.026777
B3,B10,D12,-0.325085601,791081.6402,6716.026777
B3,B11,D01,0.983702914,791081.6402,6716.026777
B3,B11,D02,-0.955991445,791081.6402,6716.026777
B3,B11,D03,0.969265639,791081.6402,6716.026777
B3,B11,D04,-0.947460037,791081.6402,6716.026777
B3,B11,D05,0.963887474,791081.6402,6716.026777
B3,B11,D06,-0.940687402,791085.1295,6716.021793
B3,B11,D07,0.962706563,791081.6402,6716.026777
B3,B11,D08,-0.941917761,791081.6402,6716.026777
B3,B11,D09,0.969132066,791081.6402,6716.026777
B3,B11,D10,-0.945348215,791081.6402,6716.026777
B3,B11,D11,0.978719023,791081.6402,6716.026777
B3,B11,D12,-0.95711821,791081.6402,6716.026777
B3,B12,D01,1.607862521,791081.6402,6716.026777
B3,B12,D02,-1.586300597,791081.6402,6716.026777
B3,B12,D03,1.585075262,791081.6402,6716.026777
B3,B12,D04,-1.570837659,791081.6402,6716.026777
B3,B12,D05,1.574496086,791081.6402,6716.026777
B3,B12,D06,-1.561105894,791085.1295,6716.021793
B3,B12,D07,1.572801884,791081.6402,6716.026777
B3,B12,D08,-1.562915613,791081.6402,6716.026777
B3,B12,D09,1.580946933,791081.6402,6716.026777
B3,B12,D10,-1.570459563,791081.6402,6716.026777
B3,B12,D11,1.596692729,791081.6402,6716.026777
B3,B12,D12,-1.591064661,791081.6402,6716.026777
B4,B1,D01,1.322050827,791081.6402,6716.026777
B4,B1,D02,-1.316474682,791081.6402,6716.026777
B4,B1,D03,1.304520201,791081.6402,6716.026777
B4,B1,D04,-1.303223662,791081.6402,6716.026777
B4,B1,D05,1.295729015,791081.6402,6716.026777
B4,B1,D06,-1.296404523,791085.1295,6716.021793
B4,B1,D07,1.293384867,791081.6402,6716.026777
B4,B1,D08,-1.298196424,791081.6402,6716.026777
B4,B1,D09,1.29875688,791081.6402,6716.026777
B4,B1,D10,-1.306966545,791081.6402,6716.026777
B4,B1,D11,1.311269437,791081.6402,6716.026777
B4,B1,D12,-1.324626973,791081.6402,6716.026777
B4,B2,D01,-1.00620511,791081.6402,6716.026777
B4,B2,D02,1.006933989,791081.6402,6716.026777
B4,B2,D03,-0.992861654,791081.6402,6716.026777
B4,B2,D04,0.996154729,791081.6402,6716.026777
B4,B2,D05,-0.985445078,791081.6402,6716.026777
B4,B2,D06,0.992088332,791085.1295,6716.021793
B4,B2,D07,-0.984183487,791081.6402,6716.026777
B4,B2,D08,0.992942266,791081.6402,6716.026777
B4,B2,D09,-0.988186671,791081.6402,6716.026777
B4,B2,D10,0.999128493,791081.6402,6716.026777
B4,B2,D11,-0.99771891,791081.6402,6716.026777
B4,B2,D12,1.012240746,791081.6402,6716.026777
B4,B3,D01,-0.481928405,791081.6402,6716.026777
B4,B3,D02,0.483843005,791081.6402,6716.026777
B4,B3,D03,-0.475118236,791081.6402,6716.026777
B4,B3,D04,0.478981984,791081.6402,6716.026777
B4,B3,D05,-0.471695863,791081.6402,6716.026777
B4,B3,D06,0.476782057,791085.1295,6716.021793
B4,B3,D07,-0.471394567,791081.6402,6716.026777
B4,B3,D08,0.477621539,791081.6402,6716.026777
B4,B3,D09,-0.472961965,791081.6402,6716.026777
B4,B3,D10,0.480423024,791081.6402,6716.026777
B4,B3,D11,-0.479147928,791081.6402,6716.026777
B4,B3,D12,0.486676144,791081.6402,6716.026777
B4,B5,D01,0.263356254,791081.6402,6716.026777
B4,B5,D02,-0.262718034,791081.6402,6716.026777
B4,B5,D03,0.259855308,791081.6402,6716.026777
B4,B5,D04,-0.259423077,791081.6402,6716.026777
B4,B5,D05,0.257974247,791081.6402,6716.026777
B4,B5,D06,-0.258979822,791085.1295,6716.021793
B4,B5,D07,0.257468356,791081.6402,6716.026777
B4,B5,D08,-0.258349601,791081.6402,6716.026777
B4,B5,D09,0.258467761,791081.6402,6716.026777
B4,B5,D10,-0.26038416,791081.6402,6716.026777
B4,B5,D11,0.261467408,791081.6402,6716.026777
B4,B5,D12,-0.263217318,791081.6402,6716.026777
B4,B6,D01,0.523972475,791081.6402,6716.026777
B4,B6,D02,-0.528425208,791081.6402,6716.026777
B4,B6,D03,0.51677915,791081.6402,6716.026777
B4,B6,D04,-0.522725814,791081.6402,6716.026777
B4,B6,D05,0.513156819,791081.6402,6716.026777
B4,B6,D06,-0.520257798,791085.1295,6716.021793
B4,B6,D07,0.512321738,791081.6402,6716.026777
B4,B6,D08,-0.520860398,791081.6402,6716.026777
B4,B6,D09,0.514611887,791081.6402,6716.026777
B4,B6,D10,-0.524210851,791081.6402,6716.026777
B4,B6,D11,0.519152316,791081.6402,6716.026777
B4,B6,D12,-0.530669978,791081.6402,6716.026777
B4,B7,D01,0.787484918,791081.6402,6716.026777
B4,B7,D02,-0.791813595,791081.6402,6716.026777
B4,B7,D03,0.776871206,791081.6402,6716.026777
B4,B7,D04,-0.78355321,791081.6402,6716.026777
B4,B7,D05,0.771206655,791081.6402,6716.026777
B4,B7,D06,-0.779335892,791085.1295,6716.021793
B4,B7,D07,0.770099991,791081.6402,6716.026777
B4,B7,D08,-0.78074719,791081.6402,6716.026777
B4,B7,D09,0.773448072,791081.6402,6716.026777
B4,B7,D10,-0.786293914,791081.6402,6716.026777
B4,B7,D11,0.781085358,791081.6402,6716.026777
B4,B7,D12,-0.79612168,791081.6402,6716.026777
B4,B8,D01,-0.744270028,791081.6402,6716.026777
