bande_src,bande_dst,detecteur,delta_t,Hsat,vground
B4,B8,D08,0.737531848,793291.5973,6712.43645
B4,B8,D09,-0.733084553,793291.5973,6712.43645
B4,B8,D10,0.742768727,793291.5973,6712.43645
B4,B8,D11,-0.739905022,793280.818,6712.455077
B4,B8,D12,0.751881871,793280.818,6712.455077
B4,B8a,D01,1.05407255,793280.818,6712.455077
B4,B8a,D02,-1.064131516,793291.5973,6712.43645
B4,B8a,D03,1.039833494,793291.5973,6712.43645
B4,B8a,D04,-1.052491222,793291.5973,6712.43645
B4,B8a,D05,1.032306313,793291.5973,6712.43645
B4,B8a,D06,-1.047294589,793291.5973,6712.43645
B4,B8a,D07,1.03053803,793291.5973,6712.43645
B4,B8a,D08,-1.04736741,793291.5973,6712.43645
B4,B8a,D09,1.033646035,793291.5973,6712.43645
B4,B8a,D10,-1.05296566,793291.5973,6712.43645
B4,B8a,D11,1.042462494,793280.818,6712.455077
B4,B8a,D12,-1.06816824,793280.818,6712.455077
B4,B9,D01,1.600923778,793280.818,6712.455077
B4,B9,D02,-1.594038693,793291.5973,6712.43645
B4,B9,D03,1.579436944,793291.5973,6712.43645
B4,B9,D04,-1.576227377,793291.5973,6712.43645
B4,B9,D05,1.568995975,793291.5973,6712.43645
B4,B9,D06,-1.568977368,793291.5973,6712.43645
B4,B9,D07,1.56576449,793291.5973,6712.43645
B4,B9,D08,-1.569680942,793291.5973,6712.43645
B4,B9,D09,1.570694419,793291.5973,6712.43645
B4,B9,D10,-1.579759152,793291.5973,6712.43645
B4,B9,D11,1.584972179,793280.818,6712.455077
B4,B9,D12,-1.599989879,793280.818,6712.455077
B4,B10,D01,-0.158652019,793280.818,6712.455077
B4,B10,D02,0.123240968,793291.5973,6712.43645
B4,B10,D03,-0.156309945,793291.5973,6712.43645
B4,B10,D04,0.122100421,793291.5973,6712.43645
B4,B10,D05,-0.152677118,793291.5973,6712.43645
B4,B10,D06,0.121850665,793291.5973,6712.43645
B4,B10,D07,-0.15206457,793291.5973,6712.43645
B4,B10,D08,0.122621241,793291.5973,6712.43645
B4,B10,D09,-0.153105006,793291.5973,6712.43645
B4,B10,D10,0.12394291,793291.5973,6712.43645
B4,B10,D11,-0.155419914,793280.818,6712.455077
B4,B10,D12,0.126028239,793280.818,6712.455077
B4,B11,D01,0.465216877,793280.818,6712.455077
B4,B11,D02,-0.512479494,793291.5973,6712.43645
B4,B11,D03,0.459387827,793291.5973,6712.43645
B4,B11,D04,-0.508028479,793291.5973,6712.43645
B4,B11,D05,0.457739245,793291.5973,6712.43645
B4,B11,D06,-0.504688971,793291.5973,6712.43645
B4,B11,D07,0.457265447,793291.5973,6712.43645
B4,B11,D08,-0.504941997,793291.5973,6712.43645
B4,B11,D09,0.45881094,793291.5973,6712.43645
B4,B11,D10,-0.506809764,793291.5973,6712.43645
B4,B11,D11,0.462627497,793280.818,6712.455077
B4,B11,D12,-0.5127624,793280.818,6712.455077
B4,B12,D01,1.091679863,793280.818,6712.455077
B4,B12,D02,-1.145858527,793291.5973,6712.43645
B4,B12,D03,1.077356273,793291.5973,6712.43645
B4,B12,D04,-1.134359821,793291.5973,6712.43645
B4,B12,D05,1.070949711,793291.5973,6712.43645
B4,B12,D06,-1.127626814,793291.5973,6712.43645
B4,B12,D07,1.069480058,793291.5973,6712.43645
B4,B12,D08,-1.128023159,793291.5973,6712.43645
B4,B12,D09,1.072372682,793291.5973,6712.43645
B4,B12,D10,-1.134983771,793291.5973,6712.43645
B4,B12,D11,1.082199433,793280.818,6712.455077
B4,B12,D12,-1.148645237,793280.818,6712.455077
B5,B1,D01,1.066110613,793280.818,6712.455077
B5,B1,D02,-1.056504797,793291.5973,6712.43645
B5,B1,D03,1.052442776,793291.5973,6712.43645
B5,B1,D04,-1.045648962,793291.5973,6712.43645
B5,B1,D05,1.045022256,793291.5973,6712.43645
B5,B1,D06,-1.039940152,793291.5973,6712.43645
B5,B1,D07,1.042494826,793291.5973,6712.43645
B5,B1,D08,-1.040862646,793291.5973,6712.43645
B5,B1,D09,1.046480073,793291.5973,6712.43645
B5,B1,D10,-1.047387512,793291.5973,6712.43645
B5,B1,D11,1.055447075,793280.818,6712.455077
B5,B1,D12,-1.061714758,793280.818,6712.455077
B5,B2,D01,-1.27533362,793280.818,6712.455077
B5,B2,D02,1.274412163,793291.5973,6712.43645
B5,B2,D03,-1.258915203,793291.5973,6712.43645
B5,B2,D04,1.260698086,793291.5973,6712.43645
B5,B2,D05,-1.250016009,793291.5973,6712.43645
B5,B2,D06,1.254233624,793291.5973,6712.43645
B5,B2,D07,-1.246666059,793291.5973,6712.43645
B5,B2,D08,1.255282247,793291.5973,6712.43645
B5,B2,D09,-1.251458581,793291.5973,6712.43645
B5,B2,D10,1.263113019,793291.5973,6712.43645
B5,B2,D11,-1.263145015,793280.818,6712.455077
B5,B2,D12,1.279120298,793280.818,6712.455077
B5,B3,D01,-0.749414159,793280.818,6712.455077
B5,B3,D02,0.748383839,793291.5973,6712.43645
B5,B3,D03,-0.739054355,793291.5973,6712.43645
B5,B3,D04,0.740177576,793291.5973,6712.43645
B5,B3,D05,-0.734123787,793291.5973,6712.43645
B5,B3,D06,0.736735158,793291.5973,6712.43645
B5,B3,D07,-0.731828788,793291.5973,6712.43645
B5,B3,D08,0.737470586,793291.5973,6712.43645
B5,B3,D09,-0.735121137,793291.5973,6712.43645
B5,B3,D10,0.741854487,793291.5973,6712.43645
B5,B3,D11,-0.742794246,793280.818,6712.455077
B5,B3,D12,0.75135754,793280.818,6712.455077
B5,B4,D01,-0.265625584,793280.818,6712.455077
B5,B4,D02,0.263266283,793291.5973,6712.43645
B5,B4,D03,-0.261931494,793291.5973,6712.43645
B5,B4,D04,0.260184205,793291.5973,6712.43645
B5,B4,D05,-0.260426535,793291.5973,6712.43645
B5,B4,D06,0.25927509,793291.5973,6712.43645
B5,B4,D07,-0.260185401,793291.5973,6712.43645
B5,B4,D08,0.259246137,793291.5973,6712.43645
B5,B4,D09,-0.260500455,793291.5973,6712.43645
B5,B4,D10,0.260460232,793291.5973,6712.43645
B5,B4,D11,-0.263170828,793280.818,6712.455077
B5,B4,D12,0.264016503,793280.818,6712.455077
B5,B6,D01,0.261706672,793280.818,6712.455077
B5,B6,D02,-0.267868579,793291.5973,6712.43645
B5,B6,D03,0.25818066,793291.5973,6712.43645
B5,B6,D04,-0.264534158,793291.5973,6712.43645
B5,B6,D05,0.256226396,793291.5973,6712.43645
B5,B6,D06,-0.26287475,793291.5973,6712.43645
B5,B6,D07,0.255765136,793291.5973,6712.43645
B5,B6,D08,-0.26342441,793291.5973,6712.43645
B5,B6,D09,0.256618479,793291.5973,6712.43645
B5,B6,D10,-0.265084804,793291.5973,6712.43645
B5,B6,D11,0.258670377,793280.818,6712.455077
B5,B6,D12,-0.268886795,793280.818,6712.455077
B5,B7,D01,0.525951535,793280.818,6712.455077
B5,B7,D02,-0.531944229,793291.5973,6712.43645
B5,B7,D03,0.519057798,793291.5973,6712.43645
B5,B7,D04,-0.526230174,793291.5973,6712.43645
B5,B7,D05,0.515461398,793291.5973,6712.43645
B5,B7,D06,-0.522990198,793291.5973,6712.43645
B5,B7,D07,0.514306856,793291.5973,6712.43645
B5,B7,D08,-0.52401925,793291.5973,6712.43645
B5,B7,D09,0.515919827,793291.5973,6712.43645
B5,B7,D10,-0.526832497,793291.5973,6712.43645
B5,B7,D11,0.520442337,793280.818,6712.455077
B5,B7,D12,-0.534371797,793280.818,6712.455077
B5,B8,D01,-1.012595936,793280.818,6712.455077
B5,B8,D02,1.01182397,793291.5973,6712.43645
B5,B8,D03,-0.999060881,793291.5973,6712.43645
B5,B8,D04,1.001148488,793291.5973,6712.43645
B5,B8,D05,-0.991377059,793291.5973,6712.43645
B5,B8,D06,0.996083441,793291.5973,6712.43645
B5,B8,D07,-0.989231952,793291.5973,6712.43645
B5,B8,D08,0.996779037,793291.5973,6712.43645
B5,B8,D09,-0.993584644,793291.5973,6712.43645
B5,B8,D10,1.003231514,793291.5973,6712.43645
B5,B8,D11,-1.003073547,793280.818,6712.455077
B5,B8,D12,1.015905229,793280.818,6712.455077
B5,B8a,D01,0.788451346,793280.818,6712.455077
B5,B8a,D02,-0.800871702,793291.5973,6712.43645
B5,B8a,D03,0.777905615,793291.5973,6712.43645
B5,B8a,D04,-0.792309209,793291.5973,6712.43645
B5,B8a,D05,0.771890632,793291.5973,6712.43645
B5,B8a,D06,-0.788020298,793291.5973,6712.43645
B5,B8a,D07,0.77035372,793291.5973,6712.43645
B5,B8a,D08,-0.788122509,793291.5973,6712.43645
B5,B8a,D09,0.773152281,793291.5973,6712.43645
B5,B8a,D10,-0.792508906,793291.5973,6712.43645
B5,B8a,D11,0.779289715,793280.818,6712.455077
B5,B8a,D12,-0.804161512,793280.818,6712.455077
B5,B9,D01,1.335301782,793280.818,6712.455077
B5,B9,D02,-1.330781786,793291.5973,6712.43645
B5,B9,D03,1.317507726,793291.5973,6712.43645
B5,B9,D04,-1.316045887,793291.5973,6712.43645
B5,B9,D05,1.308575398,793291.5973,6712.43645
B5,B9,D06,-1.309701629,793291.5973,6712.43645
B5,B9,D07,1.305579535,793291.5973,6712.43645
B5,B9,D08,-1.31043427,793291.5973,6712.43645
B5,B9,D09,1.310194714,793291.5973,6712.43645
B5,B9,D10,-1.319303348,793291.5973,6712.43645
B5,B9,D11,1.32179647,793280.818,6712.455077
B5,B9,D12,-1.335988412,793280.818,6712.455077
B5,B10,D01,-0.424270319,793280.818,6712.455077
B5,B10,D02,0.386507765,793291.5973,6712.43645
B5,B10,D03,-0.418237269,793291.5973,6712.43645
B5,B10,D04,0.38228427,793291.5973,6712.43645
B5,B10,D05,-0.413093475,793291.5973,6712.43645
B5,B10,D06,0.381124697,793291.5973,6712.43645
B5,B10,D07,-0.412248957,793291.5973,6712.43645
B5,B10,D08,0.381866539,793291.5973,6712.43645
B5,B10,D09,-0.413598138,793291.5973,6712.43645
B5,B10,D10,0.384403397,793291.5973,6712.43645
B5,B10,D11,-0.418588668,793280.818,6712.455077
B5,B10,D12,0.390047438,793280.818,6712.455077
B5,B11,D01,0.199597373,793280.818,6712.455077
B5,B11,D02,-0.249216609,793291.5973,6712.43645
B5,B11,D03,0.197460561,793291.5973,6712.43645
B5,B11,D04,-0.247845557,793291.5973,6712.43645
B5,B11,D05,0.197322925,793291.5973,6712.43645
B5,B11,D06,-0.245413403,793291.5973,6712.43645
B5,B11,D07,0.197080803,793291.5973,6712.43645
B5,B11,D08,-0.245694869,793291.5973,6712.43645
B5,B11,D09,0.19831444,793291.5973,6712.43645
B5,B11,D10,-0.246350912,793291.5973,6712.43645
B5,B11,D11,0.199455668,793280.818,6712.455077
B5,B11,D12,-0.248749186,793280.818,6712.455077
B5,B12,D01,0.826058712,793280.818,6712.455077
B5,B12,D02,-0.882598836,793291.5973,6712.43645
B5,B12,D03,0.815428064,793291.5973,6712.43645
B5,B12,D04,-0.874177919,793291.5973,6712.43645
B5,B12,D05,0.810533058,793291.5973,6712.43645
B5,B12,D06,-0.868351938,793291.5973,6712.43645
B5,B12,D07,0.809295598,793291.5973,6712.43645
B5,B12,D08,-0.868777404,793291.5973,6712.43645
B5,B12,D09,0.811878631,793291.5973,6712.43645
B5,B12,D10,-0.874527095,793291.5973,6712.43645
B5,B12,D11,0.819026569,793280.818,6712.455077
B5,B12,D12,-0.884638024,793280.818,6712.455077
B6,B1,D01,0.804404144,793280.818,6712.455077
B6,B1,D02,-0.788640294,793280.818,6712.455077
B6,B1,D03,0.794258372,793291.5973,6712.43645
B6,B1,D04,-0.781112941,793291.5973,6712.43645
B6,B1,D05,0.78879302,793291.5973,6712.43645
B6,B1,D06,-0.777064937,793291.5973,6712.43645
B6,B1,D07,0.786726341,793291.5973,6712.43645
B6,B1,D08,-0.777439646,793291.5973,6712.43645
B6,B1,D09,0.789859968,793291.5973,6712.43645
B6,B1,D10,-0.78230825,793291.5973,6712.43645
B6,B1,D11,0.79677105,793280.818,6712.455077
B6,B1,D12,-0.792838067,793280.818,6712.455077
B6,B2,D01,-1.537037932,793280.818,6712.455077
B6,B2,D02,1.542280132,793280.818,6712.455077
B6,B2,D03,-1.517092565,793291.5973,6712.43645
B6,B2,D04,1.525236374,793291.5973,6712.43645
B6,B2,D05,-1.50624105,793291.5973,6712.43645
B6,B2,D06,1.517108159,793291.5973,6712.43645
B6,B2,D07,-1.502428303,793291.5973,6712.43645
B6,B2,D08,1.518708012,793291.5973,6712.43645
B6,B2,D09,-1.508073811,793291.5973,6712.43645
B6,B2,D10,1.528202324,793291.5973,6712.43645
B6,B2,D11,-1.521803239,793280.818,6712.455077
B6,B2,D12,1.548028841,793280.818,6712.455077
B6,B3,D01,-1.011120355,793280.818,6712.455077
B6,B3,D02,1.016252049,793280.818,6712.455077
B6,B3,D03,-0.997237775,793291.5973,6712.43645
B6,B3,D04,1.004713999,793291.5973,6712.43645
B6,B3,D05,-0.990352724,793291.5973,6712.43645
B6,B3,D06,0.99960969,793291.5973,6712.43645
B6,B3,D07,-0.987595054,793291.5973,6712.43645
B6,B3,D08,1.00089608,793291.5973,6712.43645
B6,B3,D09,-0.991737547,793291.5973,6712.43645
B6,B3,D10,1.006943582,793291.5973,6712.43645
B6,B3,D11,-1.001455252,793280.818,6712.455077
B6,B3,D12,1.020258499,793280.818,6712.455077
B6,B4,D01,-0.527333811,793280.818,6712.455077
B6,B4,D02,0.531135991,793280.818,6712.455077
B6,B4,D03,-0.520119262,793291.5973,6712.43645
B6,B4,D04,0.524718413,793291.5973,6712.43645
B6,B4,D05,-0.516657632,793291.5973,6712.43645
B6,B4,D06,0.522149519,793291.5973,6712.43645
B6,B4,D07,-0.515953912,793291.5973,6712.43645
B6,B4,D08,0.52267141,793291.5973,6712.43645
B6,B4,D09,-0.517118093,793291.5973,6712.43645
B6,B4,D10,0.525549523,793291.5973,6712.43645
B6,B4,D11,-0.521839778,793280.818,6712.455077
B6,B4,D12,0.532910152,793280.818,6712.455077
B6,B5,D01,-0.261704328,793280.818,6712.455077
B6,B5,D02,0.267866711,793280.818,6712.455077
B6,B5,D03,-0.258175667,793291.5973,6712.43645
B6,B5,D04,0.264536948,793291.5973,6712.43645
B6,B5,D05,-0.256222343,793291.5973,6712.43645
B6,B5,D06,0.26287493,793291.5973,6712.43645
B6,B5,D07,-0.255760434,793291.5973,6712.43645
B6,B5,D08,0.263424127,793291.5973,6712.43645
B6,B5,D09,-0.256617885,793291.5973,6712.43645
B6,B5,D10,0.265083257,793291.5973,6712.43645
B6,B5,D11,-0.258664598,793280.818,6712.455077
B6,B5,D12,0.268891237,793280.818,6712.455077
B6,B7,D01,0.26424501,793280.818,6712.455077
B6,B7,D02,-0.264079565,793280.818,6712.455077
B6,B7,D03,0.260875006,793291.5973,6712.43645
B6,B7,D04,-0.261693362,793291.5973,6712.43645
B6,B7,D05,0.259233892,793291.5973,6712.43645
B6,B7,D06,-0.260115119,793291.5973,6712.43645
B6,B7,D07,0.25854134,793291.5973,6712.43645
B6,B7,D08,-0.260595524,793291.5973,6712.43645
B6,B7,D09,0.259300846,793291.5973,6712.43645
B6,B7,D10,-0.261750573,793291.5973,6712.43645
B6,B7,D11,0.261775117,793280.818,6712.455077
B6,B7,D12,-0.265488415,793280.818,6712.455077
B6,B8,D01,-1.274303004,793280.818,6712.455077
B6,B8,D02,1.279696572,793280.818,6712.455077
B6,B8,D03,-1.257245867,793291.5973,6712.43645
B6,B8,D04,1.265682128,793291.5973,6712.43645
B6,B8,D05,-1.247607213,793291.5973,6712.43645
B6,B8,D06,1.258957577,793291.5973,6712.43645
B6,B8,D07,-1.244999844,793291.5973,6712.43645
B6,B8,D08,1.260205223,793291.5973,6712.43645
B6,B8,D09,-1.25020067,793291.5973,6712.43645
B6,B8,D10,1.268323672,793291.5973,6712.43645
B6,B8,D11,-1.261739789,793280.818,6712.455077
B6,B8,D12,1.284809491,793280.818,6712.455077
B6,B8a,D01,0.526746471,793280.818,6712.455077
B6,B8a,D02,-0.533004719,793280.818,6712.455077
B6,B8a,D03,0.519730214,793291.5973,6712.43645
B6,B8a,D04,-0.527775501,793291.5973,6712.43645
B6,B8a,D05,0.515668769,793291.5973,6712.43645
B6,B8a,D06,-0.525145477,793291.5973,6712.43645
B6,B8a,D07,0.514594199,793291.5973,6712.43645
B6,B8a,D08,-0.524698611,793291.5973,6712.43645
B6,B8a,D09,0.516532995,793291.5973,6712.43645
B6,B8a,D10,-0.527424585,793291.5973,6712.43645
B6,B8a,D11,0.520626123,793280.818,6712.455077
B6,B8a,D12,-0.53528258,793280.818,6712.455077
B6,B9,D01,1.073597208,793280.818,6712.455077
B6,B9,D02,-1.062917628,793280.818,6712.455077
B6,B9,D03,1.059330423,793291.5973,6712.43645
B6,B9,D04,-1.051510728,793291.5973,6712.43645
B6,B9,D05,1.052350564,793291.5973,6712.43645
B6,B9,D06,-1.046826416,793291.5973,6712.43645
B6,B9,D07,1.049815006,793291.5973,6712.43645
B6,B9,D08,-1.047011827,793291.5973,6712.43645
B6,B9,D09,1.053573996,793291.5973,6712.43645
B6,B9,D10,-1.054225405,793291.5973,6712.43645
B6,B9,D11,1.063122329,793280.818,6712.455077
B6,B9,D12,-1.06711565,793280.818,6712.455077
B6,B10,D01,-0.685975458,793280.818,6712.455077
B6,B10,D02,0.65437836,793280.818,6712.455077
B6,B10,D03,-0.676415267,793291.5973,6712.43645
B6,B10,D04,0.646817529,793291.5973,6712.43645
B6,B10,D05,-0.669317164,793291.5973,6712.43645
B6,B10,D06,0.643999807,793291.5973,6712.43645
B6,B10,D07,-0.668009097,793291.5973,6712.43645
B6,B10,D08,0.645292235,793291.5973,6712.43645
B6,B10,D09,-0.670215002,793291.5973,6712.43645
B6,B10,D10,0.64949483,793291.5973,6712.43645
B6,B10,D11,-0.677246563,793280.818,6712.455077
B6,B10,D12,0.658944552,793280.818,6712.455077
B6,B11,D01,-0.062107527,793280.818,6712.455077
B6,B11,D02,0.018652039,793280.818,6712.455077
B6,B11,D03,-0.060715036,793291.5973,6712.43645
B6,B11,D04,0.016688719,793291.5973,6712.43645
B6,B11,D05,-0.058900253,793291.5973,6712.43645
B6,B11,D06,0.017462017,793291.5973,6712.43645
B6,B11,D07,-0.058681278,793291.5973,6712.43645
B6,B11,D08,0.017729602,793291.5973,6712.43645
B6,B11,D09,-0.058303108,793291.5973,6712.43645
B6,B11,D10,0.018733419,793291.5973,6712.43645
B6,B11,D11,-0.059212124,793280.818,6712.455077
B6,B11,D12,0.02014019,793280.818,6712.455077
B6,B12,D01,0.564353869,793280.818,6712.455077
B6,B12,D02,-0.614733381,793280.818,6712.455077
B6,B12,D03,0.557252039,793291.5973,6712.43645
B6,B12,D04,-0.609643005,793291.5973,6712.43645
B6,B12,D05,0.554310385,793291.5973,6712.43645
B6,B12,D06,-0.605476442,793291.5973,6712.43645
B6,B12,D07,0.553535085,793291.5973,6712.43645
B6,B12,D08,-0.605353596,793291.5973,6712.43645
B6,B12,D09,0.555259817,793291.5973,6712.43645
B6,B12,D10,-0.609444802,793291.5973,6712.43645
B6,B12,D11,0.560362263,793280.818,6712.455077
B6,B12,D12,-0.615757698,793280.818,6712.455077
B7,B1,D01,0.540156114,793280.818,6712.455077
B7,B1,D02,-0.524565853,793291.5973,6712.43645
B7,B1,D03,0.533381357,793291.5973,6712.43645
B7,B1,D04,-0.519421271,793291.5973,6712.43645
B7,B1,D05,0.52955855,793291.5973,6712.43645
B7,B1,D06,-0.516949753,793291.5973,6712.43645
B7,B1,D07,0.528181763,793291.5973,6712.43645
B7,B1,D08,-0.516844365,793291.5973,6712.43645
B7,B1,D09,0.530555397,793291.5973,6712.43645
B7,B1,D10,-0.520559654,793291.5973,6712.43645
B7,B1,D11,0.53498904,793280.818,6712.455077
B7,B1,D12,-0.527355829,793280.818,6712.455077
B7,B2,D01,-1.801263869,793280.818,6712.455077
B7,B2,D02,1.806373526,793291.5973,6712.43645
B7,B2,D03,-1.777960924,793291.5973,6712.43645
B7,B2,D04,1.786934215,793291.5973,6712.43645
B7,B2,D05,-1.765473496,793291.5973,6712.43645
B7,B2,D06,1.777222984,793291.5973,6712.43645
B7,B2,D07,-1.760966237,793291.5973,6712.43645
B7,B2,D08,1.779303879,793291.5973,6712.43645
B7,B2,D09,-1.767372618,793291.5973,6712.43645
B7,B2,D10,1.789961975,793291.5973,6712.43645
B7,B2,D11,-1.783577041,793280.818,6712.455077
B7,B2,D12,1.813530022,793280.818,6712.455077
B7,B3,D01,-1.27535637,793280.818,6712.455077
B7,B3,D02,1.280339833,793291.5973,6712.43645
B7,B3,D03,-1.258110021,793291.5973,6712.43645
B7,B3,D04,1.266409349,793291.5973,6712.43645
B7,B3,D05,-1.249586179,793291.5973,6712.43645
B7,B3,D06,1.259724758,793291.5973,6712.43645
B7,B3,D07,-1.246137107,793291.5973,6712.43645
B7,B3,D08,1.261492448,793291.5973,6712.43645
B7,B3,D09,-1.251038624,793291.5973,6712.43645
B7,B3,D10,1.268699394,793291.5973,6712.43645
B7,B3,D11,-1.263229359,793280.818,6712.455077
B7,B3,D12,1.285758292,793280.818,6712.455077
B7,B4,D01,-0.791580638,793280.818,6712.455077
B7,B4,D02,0.795217174,793291.5973,6712.43645
B7,B4,D03,-0.78099475,793291.5973,6712.43645
B7,B4,D04,0.786411049,793291.5973,6712.43645
B7,B4,D05,-0.775891781,793291.5973,6712.43645
B7,B4,D06,0.782264847,793291.5973,6712.43645
B7,B4,D07,-0.774498854,793291.5973,6712.43645
B7,B4,D08,0.783268366,793291.5973,6712.43645
B7,B4,D09,-0.776422184,793291.5973,6712.43645
B7,B4,D10,0.78730143,793291.5973,6712.43645
B7,B4,D11,-0.783620272,793280.818,6712.455077
B7,B4,D12,0.798409016,793280.818,6712.455077
B7,B5,D01,-0.525938146,793280.818,6712.455077
B7,B5,D02,0.531949162,793291.5973,6712.43645
B7,B5,D03,-0.519046318,793291.5973,6712.43645
B7,B5,D04,0.526231345,793291.5973,6712.43645
B7,B5,D05,-0.515455154,793291.5973,6712.43645
B7,B5,D06,0.522989926,793291.5973,6712.43645
B7,B5,D07,-0.51429641,793291.5973,6712.43645
B7,B5,D08,0.524019509,793291.5973,6712.43645
B7,B5,D09,-0.515916516,793291.5973,6712.43645
B7,B5,D10,0.526837213,793291.5973,6712.43645
B7,B5,D11,-0.52043958,793280.818,6712.455077
B7,B5,D12,0.534381653,793280.818,6712.455077
B7,B6,D01,-0.264244281,793280.818,6712.455077
B7,B6,D02,0.264077144,793291.5973,6712.43645
B7,B6,D03,-0.260873465,793291.5973,6712.43645
B7,B6,D04,0.261691534,793291.5973,6712.43645
B7,B6,D05,-0.259233515,793291.5973,6712.43645
B7,B6,D06,0.260115267,793291.5973,6712.43645
B7,B6,D07,-0.258541062,793291.5973,6712.43645
B7,B6,D08,0.260596233,793291.5973,6712.43645
B7,B6,D09,-0.259302093,793291.5973,6712.43645
B7,B6,D10,0.26175061,793291.5973,6712.43645
B7,B6,D11,-0.26177958,793280.818,6712.455077
B7,B6,D12,0.265491689,793280.818,6712.455077
B7,B8,D01,-1.538541268,793280.818,6712.455077
B7,B8,D02,1.543781523,793291.5973,6712.43645
B7,B8,D03,-1.518118406,793291.5973,6712.43645
B7,B8,D04,1.527375619,793291.5973,6712.43645
B7,B8,D05,-1.50684082,793291.5973,6712.43645
B7,B8,D06,1.51907286,793291.5973,6712.43645
B7,B8,D07,-1.503544205,793291.5973,6712.43645
B7,B8,D08,1.520802406,793291.5973,6712.43645
B7,B8,D09,-1.509504895,793291.5973,6712.43645
B7,B8,D10,1.530079495,793291.5973,6712.43645
B7,B8,D11,-1.523520736,793280.818,6712.455077
B7,B8,D12,1.550313522,793280.818,6712.455077
B7,B8a,D01,0.262505846,793280.818,6712.455077
B7,B8a,D02,-0.268930811,793291.5973,6712.43645
B7,B8a,D03,0.258857917,793291.5973,6712.43645
B7,B8a,D04,-0.266085188,793291.5973,6712.43645
B7,B8a,D05,0.256435835,793291.5973,6712.43645
B7,B8a,D06,-0.265030038,793291.5973,6712.43645
B7,B8a,D07,0.256059405,793291.5973,6712.43645
B7,B8a,D08,-0.264102079,793291.5973,6712.43645
B7,B8a,D09,0.257237346,793291.5973,6712.43645
B7,B8a,D10,-0.265677756,793291.5973,6712.43645
B7,B8a,D11,0.258855625,793280.818,6712.455077
B7,B8a,D12,-0.269792885,793280.818,6712.455077
B7,B9,D01,0.80935461,793280.818,6712.455077
B7,B9,D02,-0.79884579,793291.5973,6712.43645
B7,B9,D03,0.798456179,793291.5973,6712.43645
B7,B9,D04,-0.789820114,793291.5973,6712.43645
B7,B9,D05,0.793116754,793291.5973,6712.43645
B7,B9,D06,-0.786711156,793291.5973,6712.43645
B7,B9,D07,0.791274304,793291.5973,6712.43645
B7,B9,D08,-0.786416735,793291.5973,6712.43645
B7,B9,D09,0.794272153,793291.5973,6712.43645
B7,B9,D10,-0.792477986,793291.5973,6712.43645
B7,B9,D11,0.801343557,793280.818,6712.455077
B7,B9,D12,-0.801636603,793280.818,6712.455077
B7,B10,D01,-0.95020934,793280.818,6712.455077
B7,B10,D02,0.918459613,793291.5973,6712.43645
B7,B10,D03,-0.93728559,793291.5973,6712.43645
B7,B10,D04,0.908509299,793291.5973,6712.43645
B7,B10,D05,-0.928549784,793291.5973,6712.43645
B7,B10,D06,0.904115283,793291.5973,6712.43645
B7,B10,D07,-0.926544612,793291.5973,6712.43645
B7,B10,D08,0.905889695,793291.5973,6712.43645
B7,B10,D09,-0.929510944,793291.5973,6712.43645
B7,B10,D10,0.911246347,793291.5973,6712.43645
B7,B10,D11,-0.939016713,793280.818,6712.455077
B7,B10,D12,0.924447873,793280.818,6712.455077
B7,B11,D01,-0.326344813,793280.818,6712.455077
B7,B11,D02,0.282729109,793291.5973,6712.43645
B7,B11,D03,-0.321586233,793291.5973,6712.43645
B7,B11,D04,0.278380157,793291.5973,6712.43645
B7,B11,D05,-0.318133047,793291.5973,6712.43645
B7,B11,D06,0.277577302,793291.5973,6712.43645
B7,B11,D07,-0.317218755,793291.5973,6712.43645
B7,B11,D08,0.27832579,793291.5973,6712.43645
B7,B11,D09,-0.317602757,793291.5973,6712.43645
B7,B11,D10,0.280484436,793291.5973,6712.43645
B7,B11,D11,-0.32098959,793280.818,6712.455077
B7,B11,D12,0.285633618,793280.818,6712.455077
B7,B12,D01,0.300113418,793280.818,6712.455077
B7,B12,D02,-0.350658485,793291.5973,6712.43645
B7,B12,D03,0.296379352,793291.5973,6712.43645
B7,B12,D04,-0.347952139,793291.5973,6712.43645
B7,B12,D05,0.295077364,793291.5973,6712.43645
B7,B12,D06,-0.34536107,793291.5973,6712.43645
B7,B12,D07,0.294999481,793291.5973,6712.43645
B7,B12,D08,-0.344757377,793291.5973,6712.43645
B7,B12,D09,0.295963662,793291.5973,6712.43645
B7,B12,D10,-0.34769734,793291.5973,6712.43645
B7,B12,D11,0.298591013,793280.818,6712.455077
B7,B12,D12,-0.350269683,793280.818,6712.455077
B8,B1,D01,2.078749477,793280.818,6712.455077
B8,B1,D02,-2.068284118,793280.818,6712.455077
B8,B1,D03,2.051526336,793291.5973,6712.43645
B8,B1,D04,-2.046783411,793291.5973,6712.43645
B8,B1,D05,2.036408307,793291.5973,6712.43645
B8,B1,D06,-2.036024877,793291.5973,6712.43645
B8,B1,D07,2.031727369,793291.5973,6712.43645
B8,B1,D08,-2.037640517,793291.5973,6712.43645
B8,B1,D09,2.040066764,793291.5973,6712.43645
B8,B1,D10,-2.050600252,793291.5973,6712.43645
B8,B1,D11,2.058534581,793280.818,6712.455077
B8,B1,D12,-2.077559501,793280.818,6712.455077
B8,B2,D01,-0.26276363,793280.818,6712.455077
B8,B2,D02,0.2625651,793280.818,6712.455077
